payment_id,loan_id,payment_date,due_amount,paid_amount,days_late,payment_status
PAY007355,LN01596,2026-06-14,8113.86,17611.3,0,On Time
PAY009473,LN01018,2025-02-05,12294.7,1209.29,10,Late
PAY004473,LN03070,2025-11-30,6548.93,,0,On Time
PAY039140,LN03546,2026-08-03,17050.78,4434.16,10,Late
PAY000652,LN02135,2025-04-12,9855.1,11265.25,30,Missed
PAY002012,LN01848,2024-12-05,3645.18,10431.43,10,Late
PAY011551,LN02694,2024-11-01,15041.29,2762.79,10,Late
PAY007074,LN02351,2024-09-12,4828.76,9459.05,30,Missed
PAY030517,LN03293,2026-06-07,10797.87,10548.72,3,Late
PAY030898,LN01093,2025-04-08,12600.38,15878.97,10,Late
PAY029639,LN05058,2026-06-09,5456.93,3340.11,0,On Time
PAY006308,LN02093,2026-03-14,14462.67,11154.09,0,On Time
PAY019305,LN05767,2025-08-16,5052.96,10811.61,0,On Time
PAY022646,LN02443,2026-01-14,5047.58,2123.13,30,Missed
PAY002873,LN01442,2026-03-01,10278.64,2200.68,0,On Time
PAY023723,LN03671,2026-09-01,10364.32,18400.34,30,Missed
PAY033434,LN01440,2026-01-16,11807.11,5986.76,0,On Time
PAY045880,LN05465,2025-09-14,10768.8,19929.55,0,On Time
PAY045625,LN00675,2024-10-04,1848.35,2358.3,0,On Time
PAY017778,LN04049,2025-09-07,10468.31,14631.79,3,Late
PAY024962,LN03181,2026-01-11,11064.94,17694.19,3,Late
PAY021594,LN02635,2025-10-08,9941.77,18960.69,0,On Time
PAY034009,LN05175,2024-10-30,11031.84,6507.74,0,On Time
PAY024975,LN00510,2025-11-11,16938.42,11660.48,30,Missed
PAY012843,LN05992,2026-07-25,8466.0,6825.76,0,On Time
PAY016512,LN02007,2026-05-16,15336.29,4693.88,0,On Time
PAY034742,LN04352,2026-04-29,15292.72,3031.81,0,On Time
PAY031677,LN02567,2024-12-01,7074.47,7193.3,3,Late
PAY013684,LN04319,2025-01-22,4674.95,10803.52,0,On Time
PAY007237,LN04418,2026-05-02,18313.73,12827.08,30,Missed
PAY044954,LN04214,2025-12-21,2399.17,14441.91,0,On Time
PAY001428,LN02316,2025-10-15,5514.43,3026.56,30,Missed
PAY023262,LN02245,2026-08-25,7885.13,5414.18,10,Late
PAY012833,LN02869,2026-02-22,7434.82,1194.85,30,Missed
PAY042022,LN02006,2026-04-22,13269.69,3475.3,30,Missed
PAY008904,LN05111,2026-01-29,8767.12,18259.09,10,Late
PAY019407,LN00561,2026-08-22,5923.02,16407.85,0,On Time
PAY045972,LN05884,2026-08-23,13583.64,5043.4,0,On Time
PAY011106,LN05448,2025-05-05,13877.01,13157.43,0,On Time
PAY041426,LN03146,2025-05-16,10891.47,3538.24,0,On Time
PAY017006,LN02049,2025-01-17,10367.53,14804.77,0,On Time
PAY044653,LN04165,2026-05-30,15367.75,5814.27,30,Missed
PAY039973,LN04231,2026-05-25,11577.58,14749.71,30,Missed
PAY011035,LN03851,2026-05-18,10270.4,18367.93,0,On Time
PAY016862,LN05247,2025-06-16,1605.32,13768.74,30,Missed
PAY003625,LN99999,2025-12-01,19395.0,6556.86,30,Missed
PAY020369,LN03006,2025-06-19,10417.78,9408.85,10,Late
PAY016042,LN04980,2025-08-01,3859.65,7621.45,0,On Time
PAY016347,LN02946,2026-03-12,7634.57,4281.61,10,Late
PAY002381,LN03747,2025-03-19,17424.2,11366.03,0,On Time
PAY043869,LN00548,2026-05-09,13383.83,11227.71,0,On Time
PAY009273,LN00779,2025-01-26,3821.58,,30,Missed
PAY007784,LN02940,2026-07-09,13775.37,14240.04,30,Missed
PAY015957,LN05844,2025-02-23,14401.72,7493.16,10,Late
PAY024942,LN00931,2026-07-24,16417.92,10633.33,0,On Time
PAY002628,LN00548,2025-04-19,18422.56,13044.98,3,Late
PAY035640,LN02577,2026-04-09,9246.04,8836.92,3,Late
PAY030544,LN99999,2026-03-05,6849.61,13465.34,30,Missed
PAY024053,LN05515,2025-09-04,17054.45,3392.01,3,Late
PAY000595,LN00174,2026-07-26,18898.48,3593.19,10,Late
PAY021967,LN03089,2025-05-01,18707.42,8170.7,0,On Time
PAY005841,LN02122,2025-12-04,15682.29,18044.63,10,Late
PAY032602,LN05804,2026-04-23,19891.82,17435.63,0,On Time
PAY039997,LN02284,2025-04-29,13677.85,17522.31,10,Late
PAY045867,LN02076,2026-09-08,13450.68,17621.65,10,Late
PAY019726,LN01578,2025-09-18,1568.87,7213.95,3,Late
PAY044427,LN00190,2025-01-03,11654.18,7537.69,0,On Time
PAY033935,LN99999,2024-11-30,2162.92,6327.14,0,On Time
PAY032292,LN03705,2025-01-11,1224.1,3157.57,0,On Time
PAY009108,LN04222,2026-02-11,10152.61,2373.38,0,On Time
PAY020069,LN04815,2025-06-23,7208.05,7482.6,3,Late
PAY045916,LN03839,2025-08-29,11472.08,3052.94,30,Missed
PAY031096,LN01488,2025-08-04,14802.0,9663.02,0,On Time
PAY037942,LN02988,2025-03-01,1103.98,10628.34,30,Missed
PAY040179,LN02637,2025-04-26,10131.38,19910.78,0,On Time
PAY028313,LN05174,2026-04-26,6368.67,19355.42,30,Missed
PAY016619,LN03669,2025-09-30,2173.98,14922.48,0,On Time
PAY040684,LN03436,2025-08-23,17310.33,6964.54,10,Late
PAY029080,LN03516,2026-05-24,13910.54,8846.13,0,On Time
PAY016304,LN00042,2026-04-06,1865.42,18552.92,0,On Time
PAY045095,LN01250,2025-10-20,2694.83,12387.22,0,On Time
PAY010752,LN05201,2026-03-29,5611.31,5080.06,0,On Time
PAY032753,LN04863,2026-03-15,12378.6,9457.36,0,On Time
PAY006385,LN04378,2025-02-16,16174.86,6047.87,10,Late
PAY015369,LN04628,2026-04-11,10891.12,2707.56,0,On Time
PAY018825,LN99999,2026-04-25,4836.92,10048.53,30,Missed
PAY014459,LN04659,2026-03-31,11795.85,3871.68,3,Late
PAY022086,LN02440,2026-07-12,8673.9,15113.62,0,On Time
PAY031684,LN03009,2024-11-09,12750.04,16008.8,0,On Time
PAY024454,LN02984,2026-03-03,3309.12,3279.31,10,Late
PAY003494,LN01952,2024-11-21,19750.56,2996.81,0,On Time
PAY032758,LN03797,2026-03-22,11730.09,7943.93,0,On Time
PAY021436,LN04737,2025-08-30,14582.74,12026.98,30,Missed
PAY013543,LN00185,2024-11-16,5467.73,19329.05,3,Late
PAY022788,LN02974,2025-09-18,16357.64,1655.75,3,Late
PAY014057,LN02350,2024-12-09,13340.79,3089.49,0,On Time
PAY014919,LN02764,2025-07-22,17587.92,12893.12,0,On Time
PAY007197,LN05499,2026-08-08,2778.17,1256.06,10,Late
PAY030807,LN00002,2024-10-20,8364.86,2724.55,30,Missed
PAY042745,LN00354,2025-04-30,8267.91,18613.32,10,Late
PAY008304,LN04769,2025-09-08,15017.93,7244.93,0,On Time
PAY042400,LN04882,2025-09-09,4975.91,7917.31,3,Late
PAY027853,LN02615,2026-04-22,13549.5,9232.21,3,Late
PAY013575,LN03152,2025-05-21,9685.52,17335.56,0,On Time
PAY041817,LN01228,2025-08-29,10105.89,6451.61,0,On Time
PAY017141,LN04816,2025-02-20,3901.54,6646.96,30,Missed
PAY018320,LN03687,2025-02-09,5678.16,1595.22,0,On Time
PAY020293,LN01583,2026-01-19,15150.18,9478.91,3,Late
PAY032952,LN01036,2025-05-31,9653.32,7612.27,30,Missed
PAY007997,LN03578,2025-08-23,4131.36,4343.66,0,On Time
PAY020337,LN05278,2025-07-30,12975.45,,0,On Time
PAY022786,LN04927,2026-07-06,8558.08,19333.44,10,Late
PAY015299,LN02881,2026-01-19,14247.58,4284.87,3,Late
PAY009139,LN02869,2025-11-26,8046.38,9743.24,0,On Time
PAY010080,LN02697,2025-03-22,12984.79,7619.35,10,Late
PAY013944,LN05840,2026-03-01,12050.49,8555.21,0,On Time
PAY011078,LN00875,2025-05-23,2571.67,10124.9,0,On Time
PAY034577,LN05066,2025-07-12,6553.59,5426.5,10,Late
PAY022623,LN05328,2025-04-23,11818.57,8351.19,3,Late
PAY031567,LN05382,2025-04-24,1565.04,12454.06,30,Missed
PAY027825,LN01217,2025-11-04,5106.16,16915.61,0,On Time
PAY023736,LN02081,2025-05-29,10792.65,3847.79,30,Missed
PAY038791,LN02429,2025-09-12,14082.23,19307.03,0,On Time
PAY043029,LN05640,2026-08-04,9523.15,,0,On Time
PAY041937,LN02304,2024-11-19,7574.19,19206.63,0,On Time
PAY030095,LN03742,2026-01-29,1570.41,17918.39,30,Missed
PAY021448,LN03627,2025-10-20,18139.87,16522.2,0,On Time
PAY032854,LN05904,2025-12-05,4089.99,9075.0,10,Late
PAY005255,LN04624,2025-02-16,1291.62,19556.37,0,On Time
PAY019946,LN02309,2024-12-28,7364.83,13020.01,3,Late
PAY001720,LN03188,2025-02-25,14693.57,16559.62,0,On Time
PAY042827,LN00356,2024-10-23,13480.94,7990.28,30,Missed
PAY025780,LN04549,2025-09-23,14877.57,18014.54,0,On Time
PAY040057,LN01737,2024-09-30,11757.42,8957.97,10,Late
PAY009691,LN01880,2026-06-19,2950.63,2961.27,30,Missed
PAY018757,LN02697,2026-06-07,8569.35,3266.33,0,On Time
PAY014760,LN03278,2024-12-21,3481.78,5889.01,3,Late
PAY014161,LN03728,2024-11-12,2204.8,8015.39,30,Missed
PAY025176,LN04272,2026-01-08,17732.35,7191.34,0,On Time
PAY015333,LN01124,2025-02-02,17193.23,5175.99,0,On Time
PAY043834,LN01901,2026-05-02,18499.49,2502.12,0,On Time
PAY027151,LN03788,2025-11-20,12859.22,9604.03,10,Late
PAY045188,LN01784,2024-10-27,8939.39,15981.65,0,On Time
PAY019838,LN02852,2025-09-19,14718.58,17436.78,0,On Time
PAY029655,LN05303,2025-07-13,9630.97,6071.15,3,Late
PAY045686,LN02797,2024-10-15,7030.87,1302.88,10,Late
PAY009778,LN00579,2025-09-01,9279.6,13220.1,30,Missed
PAY029731,LN04431,2026-05-04,2584.13,4926.75,30,Missed
PAY023344,LN04085,2025-09-29,8666.88,7715.16,30,Missed
PAY001956,LN05927,2025-06-16,17425.65,2590.08,0,On Time
PAY006793,LN01110,2025-10-27,1120.12,4264.15,10,Late
PAY021592,LN04418,2025-05-13,13706.66,3854.33,0,On Time
PAY022773,LN05969,2025-02-25,6329.72,7121.7,30,Missed
PAY029569,LN00292,2025-03-10,6597.6,19925.96,3,Late
PAY016258,LN01339,2025-10-27,4008.86,2547.56,3,Late
PAY017430,LN03342,2025-10-14,5186.18,5484.53,10,Late
PAY040800,LN01320,2024-12-26,14869.79,12717.34,0,On Time
PAY040158,LN03332,2025-09-27,5146.95,17013.65,30,Missed
PAY020092,LN04868,2025-01-25,19445.33,17188.9,30,Missed
PAY013829,LN05821,2026-02-16,4800.53,2850.68,0,On Time
PAY022099,LN04981,2025-10-15,3596.78,4670.61,3,Late
PAY015805,LN02295,2024-09-15,6567.64,4426.45,3,Late
PAY031369,LN02831,2026-08-20,4888.94,3492.87,0,On Time
PAY025371,LN02683,2025-03-18,9264.2,1754.55,10,Late
PAY019445,LN04752,2025-09-13,3211.85,16020.23,0,On Time
PAY007696,LN04810,2025-02-06,17397.69,4150.26,0,On Time
PAY019519,LN02672,2025-08-14,10086.82,4583.14,3,Late
PAY008013,LN02622,2026-07-13,17046.41,9103.73,0,On Time
PAY040404,LN01710,2025-08-02,13209.65,8530.79,0,On Time
PAY003688,LN03311,2026-06-09,18189.14,15455.22,0,On Time
PAY027991,LN03755,2025-03-11,18604.43,18772.71,0,On Time
PAY007372,LN02397,2024-11-07,8832.89,2043.25,3,Late
PAY005132,LN00689,2026-06-26,4394.38,7090.26,0,On Time
PAY045501,LN02590,2025-12-29,19587.72,13952.73,30,Missed
PAY005956,LN02722,2024-10-17,3221.78,2437.11,10,Late
PAY038160,LN00888,2026-01-17,11039.03,14805.68,0,On Time
PAY042698,LN01595,2025-10-17,7984.7,7633.74,0,On Time
PAY000532,LN01602,2026-01-13,4395.47,11996.66,3,Late
PAY029610,LN02151,2026-08-30,1846.09,4250.68,30,Missed
PAY037136,LN03700,2025-10-23,12063.85,14355.59,0,On Time
PAY007917,LN04657,2025-12-27,3182.23,4476.46,0,On Time
PAY020871,LN05035,2026-03-30,4308.08,3818.38,10,Late
PAY012908,LN05026,2026-05-10,3401.95,,3,Late
PAY028943,LN05437,2026-02-18,5112.23,13617.62,10,Late
PAY036778,LN01938,2026-03-25,4939.08,9482.63,10,Late
PAY024253,LN03012,2026-01-03,19634.95,5720.87,3,Late
PAY027593,LN03079,2024-10-10,17172.38,8703.38,0,On Time
PAY012599,LN01868,2025-09-06,7019.11,15012.5,3,Late
PAY038503,LN00234,2025-01-24,5327.09,15479.85,10,Late
PAY038015,LN00385,2025-11-20,10302.54,7114.02,30,Missed
PAY021360,LN04207,2026-02-12,15323.41,9310.81,0,On Time
PAY010320,LN00608,2024-11-03,10773.62,2360.7,0,On Time
PAY033755,LN04788,2026-05-05,10762.43,1876.21,0,On Time
PAY034016,LN01206,2026-04-29,10544.85,1086.97,10,Late
PAY037910,LN01383,2024-09-15,15402.56,14518.59,30,Missed
PAY040556,LN02400,2024-09-09,12814.89,9297.93,30,Missed
PAY017868,LN00952,2026-07-29,1238.31,11557.15,0,On Time
PAY024992,LN03289,2026-09-04,5684.52,1589.07,30,Missed
PAY018135,LN02674,2025-11-05,1864.47,2304.59,0,On Time
PAY043071,LN01474,2025-10-09,10429.94,4866.51,10,Late
PAY036095,LN03068,2026-02-13,14202.87,9175.85,0,On Time
PAY016652,LN05306,2024-12-29,17448.07,18735.85,0,On Time
PAY013981,LN00459,2025-05-23,1169.53,4930.86,0,On Time
PAY037596,LN01806,2026-05-06,13047.19,16496.51,0,On Time
PAY026039,LN00380,2025-10-22,18329.56,1790.04,0,On Time
PAY039953,LN04570,2024-11-09,14418.52,7708.73,30,Missed
PAY045962,LN00685,2026-05-06,9392.66,10617.53,0,On Time
PAY042749,LN04167,2025-06-29,4672.87,16207.41,0,On Time
PAY022206,LN04614,2024-11-28,1228.88,6829.67,0,On Time
PAY021685,LN00405,2025-07-18,4514.4,2568.99,3,Late
PAY027852,LN05553,2025-12-27,10207.89,14329.19,10,Late
PAY024850,LN05781,2025-03-02,14702.24,3748.18,0,On Time
PAY042909,LN02484,2025-11-02,1132.89,10694.28,0,On Time
PAY015766,LN02525,2026-07-20,19665.01,6628.8,0,On Time
PAY016595,LN04789,2024-10-11,2340.76,8366.09,30,Missed
PAY039386,LN01189,2025-07-15,2069.41,18883.8,3,Late
PAY007531,LN99999,2025-08-09,11693.96,18362.51,30,Missed
PAY032524,LN02136,2026-07-26,4040.58,3621.75,0,On Time
PAY045410,LN04132,2026-08-21,14185.68,12445.38,10,Late
PAY037405,LN04711,2024-12-03,15233.46,9230.64,30,Missed
PAY040650,LN02780,2026-08-02,18658.68,17470.69,0,On Time
PAY037011,LN05755,2026-05-24,4489.96,13529.4,0,On Time
PAY019261,LN00948,2026-03-17,18230.27,12775.38,3,Late
PAY015480,LN03604,2026-07-04,15441.09,5150.73,10,Late
PAY036478,LN05634,2026-04-27,2385.21,10896.05,0,On Time
PAY006936,LN05480,2025-10-21,19411.77,8955.96,0,On Time
PAY014787,LN05616,2025-03-19,14749.58,2189.54,30,Missed
PAY045905,LN00173,2025-09-26,4958.99,17280.81,0,On Time
PAY040114,LN00268,2025-12-21,1231.39,10014.83,0,On Time
PAY017370,LN04640,2025-06-25,2259.34,4321.45,3,Late
PAY033050,LN03097,2026-03-12,8770.68,3570.3,0,On Time
PAY032665,LN05353,2026-01-15,13847.37,,10,Late
PAY024350,LN05406,2025-05-17,12955.35,7630.35,0,On Time
PAY041247,LN05493,2026-07-11,9727.52,4043.55,0,On Time
PAY026595,LN03398,2025-11-05,12664.83,12628.74,10,Late
PAY042214,LN00978,2025-11-09,16811.48,1643.13,0,On Time
PAY012584,LN05376,2025-09-03,3275.29,8949.09,3,Late
PAY019963,LN05304,2025-09-10,5523.33,2076.47,0,On Time
PAY028635,LN05905,2025-03-04,3699.59,18843.36,30,Missed
PAY011602,LN04346,2025-04-08,11130.57,5840.07,30,Missed
PAY020593,LN02633,2026-08-30,4489.53,19413.01,30,Missed
PAY014596,LN00402,2025-08-18,8303.79,1917.71,0,On Time
PAY002224,LN02208,2025-08-12,18762.41,18518.67,3,Late
PAY012462,LN03674,2026-04-27,9481.74,14500.83,30,Missed
PAY031939,LN99999,2026-02-20,5004.96,18210.43,30,Missed
PAY009742,LN01367,2025-05-22,12581.22,15672.12,0,On Time
PAY009537,LN01990,2024-12-07,15350.63,8797.49,0,On Time
PAY023148,LN01691,2025-08-11,6477.37,5935.08,0,On Time
PAY030353,LN05292,2025-10-05,8803.33,3449.76,3,Late
PAY011795,LN02761,2024-11-24,6114.67,15708.93,0,On Time
PAY019198,LN00827,2024-09-20,12100.03,8386.51,0,On Time
PAY015058,LN01222,2024-12-02,10551.28,16935.18,3,Late
PAY027599,LN03315,2024-10-19,11058.99,15274.76,0,On Time
PAY016759,LN03027,2024-10-01,10556.1,8999.81,0,On Time
PAY020298,LN02143,2026-03-09,12187.03,3686.44,30,Missed
PAY005139,LN00494,2025-06-21,13183.36,10226.24,30,Missed
PAY028052,LN02412,2025-11-26,3305.35,3299.83,30,Missed
PAY034481,LN05164,2025-08-12,11571.05,18204.92,0,On Time
PAY033553,LN00816,2026-01-14,3418.78,6306.87,10,Late
PAY001980,LN05610,2026-02-22,13694.53,2653.79,3,Late
PAY026678,LN04297,2024-09-13,17373.8,1807.33,30,Missed
PAY017485,LN02474,2025-04-26,12128.53,14706.67,-10,Late
PAY044755,LN04627,2026-08-12,6876.32,16876.49,30,Missed
PAY035579,LN01035,2024-09-16,3580.63,17951.95,0,On Time
PAY012517,LN01173,2025-11-06,5592.96,7085.1,0,On Time
PAY023016,LN03848,2026-08-12,5951.6,16113.43,0,On Time
PAY012610,LN00817,2025-04-29,9962.82,14071.4,3,Late
PAY025405,LN02145,2024-10-29,8329.6,3152.28,0,On Time
PAY041355,LN03484,2024-12-08,6566.97,18454.89,30,Missed
PAY009505,LN05249,2025-11-20,2774.49,8646.54,3,Late
PAY003440,LN03546,2024-10-07,13473.08,2202.35,3,Late
PAY028589,LN03145,2026-08-03,13998.88,6146.81,10,Late
PAY024276,LN01092,2024-10-25,3395.84,1152.57,10,Late
PAY005548,LN03796,2025-05-04,4197.18,12041.47,3,Late
PAY038341,LN00240,2025-04-08,6788.1,19778.46,10,Late
PAY043468,LN01720,2025-06-27,7089.54,18493.68,30,Missed
PAY027952,LN00967,2026-06-02,13949.88,15030.67,0,On Time
PAY045233,LN01090,2026-06-16,15208.23,9644.37,0,On Time
PAY025994,LN03559,2025-11-23,9019.68,13787.62,0,On Time
PAY030413,LN00102,2026-02-10,15882.28,18080.57,0,On Time
PAY027855,LN04545,2025-09-28,7684.51,13865.02,0,On Time
PAY011861,LN03467,2025-07-17,13557.46,17630.95,30,Missed
PAY028231,LN02692,2025-02-22,4842.32,16896.76,0,On Time
PAY001884,LN03262,2025-04-10,19786.39,9172.75,0,On Time
PAY014423,LN00983,2026-05-28,19208.97,6883.67,3,Late
PAY003353,LN03062,2026-04-11,3850.07,5935.24,3,Late
PAY009738,LN05620,2025-01-28,18996.43,18212.48,30,Missed
PAY035903,LN04949,2025-06-07,9247.6,9041.21,0,On Time
PAY006510,LN02720,2024-10-27,9777.35,8383.82,10,Late
PAY030839,LN02462,2025-09-11,15692.75,3445.03,30,Missed
PAY037975,LN05593,2026-05-19,9887.95,11089.23,0,On Time
PAY002027,LN05572,2025-05-29,10265.71,14210.02,0,On Time
PAY018671,LN01845,2026-01-16,12438.19,3205.49,0,On Time
PAY040564,LN02912,2024-10-09,7606.84,11170.84,0,On Time
PAY035964,LN04981,2026-03-30,5415.65,17786.03,30,Missed
PAY025592,LN02984,2026-03-17,5384.5,12258.12,0,On Time
PAY018156,LN00104,2025-12-14,16017.63,19162.01,0,On Time
PAY045618,LN04697,2026-05-27,12175.55,8838.68,0,On Time
PAY013681,LN00367,2026-02-20,19323.61,8085.33,30,Missed
PAY016755,LN02577,2026-06-20,18338.23,8973.81,10,Late
PAY007324,LN01623,2026-09-07,4085.1,8566.28,30,Missed
PAY029250,LN00009,2026-09-05,5740.93,5712.22,0,On Time
PAY015233,LN00168,2026-07-19,18427.74,8932.84,0,On Time
PAY031017,LN02579,2025-01-15,8016.46,12294.98,0,On Time
PAY011892,LN05315,2026-04-28,19958.95,15967.86,10,Late
PAY022452,LN04421,2025-05-20,18357.43,19313.8,3,Late
PAY003107,LN05035,2024-09-26,11591.65,10448.49,3,Late
PAY043754,LN05504,2025-12-15,17490.82,2985.57,3,Late
PAY005072,LN03245,2026-08-03,3455.36,10622.71,0,On Time
PAY008390,LN04161,2025-05-28,3896.78,13556.32,0,On Time
PAY021222,LN00354,2025-01-23,19237.48,6928.62,30,Missed
PAY008025,LN00334,2025-06-10,12952.38,4863.5,0,On Time
PAY020799,LN03369,2025-08-23,15667.17,13108.8,10,Late
PAY029266,LN04874,2025-06-19,11979.56,17831.9,0,On Time
PAY025450,LN02309,2026-05-09,16105.08,,0,On Time
PAY008759,LN03464,2025-08-20,17742.55,5982.21,0,On Time
PAY023196,LN01320,2026-06-11,12574.32,12573.22,30,Missed
PAY000339,LN01279,2025-09-05,17720.42,13081.84,-30,Missed
PAY010288,LN05875,2025-07-06,14843.38,2506.46,0,On Time
PAY044390,LN00549,2026-04-21,15201.24,3542.33,30,Missed
PAY038224,LN01624,2026-04-19,16806.93,8093.8,10,Late
PAY005144,LN03313,2025-05-02,11620.47,12234.66,3,Late
PAY028239,LN05548,2025-05-19,9169.19,8597.15,10,Late
PAY004967,LN05430,2025-07-27,5423.64,15863.82,0,On Time
PAY002243,LN03712,2025-01-19,10376.0,19718.63,10,Late
PAY017113,LN00417,2025-09-20,2553.15,9914.48,3,Late
PAY041811,LN04503,2025-02-19,12919.65,,0,On Time
PAY011020,LN05494,2025-08-28,13230.95,9562.81,10,Late
PAY044421,LN00528,2024-10-12,9187.52,7758.75,0,On Time
PAY017266,LN00462,2025-06-17,18728.42,18875.67,0,On Time
PAY017560,LN00114,2024-12-08,18253.26,14759.19,0,On Time
PAY034856,LN00407,2025-11-16,16037.21,17804.62,0,On Time
PAY018565,LN01128,2024-10-26,14945.73,19320.21,3,Late
PAY028109,LN03461,2026-02-26,3335.63,14324.28,0,On Time
PAY041333,LN00887,2026-05-10,11156.01,16237.11,0,On Time
PAY003098,LN01806,2026-04-23,3997.07,3234.77,30,Missed
PAY042699,LN01838,2025-11-13,8888.52,14840.55,10,Late
PAY023877,LN00328,2024-11-05,10827.66,1061.08,10,Late
PAY009739,LN00263,2026-03-05,16816.37,7476.13,0,On Time
PAY031913,LN02089,2025-04-25,1761.68,17549.44,0,On Time
PAY041828,LN99999,2026-05-29,17818.56,11439.73,0,On Time
PAY033162,LN03913,2026-02-16,13351.45,18584.03,0,On Time
PAY028854,LN04772,2025-10-20,11924.37,9627.22,3,Late
PAY008301,LN01434,2025-07-09,9688.03,17819.31,0,On Time
PAY033994,LN04421,2025-09-21,5958.26,15201.69,0,On Time
PAY001860,LN02892,2026-06-17,12221.36,8338.48,0,On Time
PAY028515,LN02688,2025-03-11,16636.68,8134.32,0,On Time
PAY035695,LN02534,2026-09-02,15899.75,17131.04,0,On Time
PAY044193,LN04050,2025-10-13,14003.41,13044.75,30,Missed
PAY021000,LN05656,2025-12-26,7825.25,7586.33,30,Missed
PAY005606,LN05949,2024-10-15,8443.76,7780.92,30,Missed
PAY032147,LN02279,2025-02-24,10946.75,1661.53,10,Late
PAY011308,LN03899,2025-10-12,11399.2,,3,Late
PAY027359,LN01777,2026-08-28,4046.64,18007.33,0,On Time
PAY030053,LN04027,2026-06-09,11062.84,12850.41,0,On Time
PAY001896,LN01390,2024-09-24,17984.24,17953.95,10,Late
PAY015219,LN05195,2025-11-26,6550.15,10037.35,0,On Time
PAY023142,LN00365,2026-04-24,19547.06,11029.05,0,On Time
PAY034410,LN00482,2025-10-10,12215.9,4644.0,30,Missed
PAY039195,LN04835,2024-09-16,4011.28,19643.39,0,On Time
PAY030515,LN00554,2026-06-02,13019.17,15081.3,0,On Time
PAY002354,LN05274,2026-04-04,7849.22,3414.87,10,Late
PAY035262,LN02381,2026-07-02,6483.61,12371.61,3,Late
PAY002531,LN03684,2025-04-14,14463.91,17399.03,0,On Time
PAY042650,LN05044,2025-11-21,14147.51,1768.84,0,On Time
PAY013956,LN04481,2025-07-30,18079.82,10724.96,30,Missed
PAY011856,LN02902,2026-02-05,10526.9,10489.45,0,On Time
PAY006955,LN04969,2025-05-23,13817.64,3868.61,3,Late
PAY016257,LN02188,2025-02-11,10492.62,18329.99,0,On Time
PAY007222,LN01511,2026-04-05,4437.95,12759.61,0,On Time
PAY031599,LN01356,2026-08-27,6095.09,18559.79,0,On Time
PAY037280,LN01341,2026-08-03,2339.86,18760.31,0,On Time
PAY005912,LN03795,2026-03-28,17664.42,7678.15,10,Late
PAY038799,LN05794,2024-09-20,3180.21,9806.71,0,On Time
PAY013877,LN03310,2025-02-05,3443.02,8293.76,3,Late
PAY001815,LN03640,2026-01-02,16484.63,15035.38,10,Late
PAY025486,LN01018,2025-12-05,9296.12,4831.45,30,Missed
PAY035001,LN02613,2025-06-11,16730.5,16680.98,3,Late
PAY037452,LN00661,2026-06-24,11829.23,2635.33,0,On Time
PAY038501,LN04186,2025-02-07,12220.63,1210.21,30,Missed
PAY025839,LN01597,2025-08-23,10818.61,13167.32,0,On Time
PAY018477,LN01988,2026-06-28,1756.39,6572.89,-3,Late
PAY041623,LN03559,2025-02-16,9217.13,19109.13,3,Late
PAY014418,LN00168,2025-08-20,3569.61,2429.04,30,Missed
PAY040935,LN03714,2024-10-01,9312.42,16595.02,3,Late
PAY017224,LN04053,2026-09-03,3045.84,14323.91,0,On Time
PAY010024,LN01830,2026-05-20,4636.27,18918.37,30,Missed
PAY039864,LN00940,2025-01-16,2126.28,2633.16,0,On Time
PAY003914,LN02490,2026-06-17,8244.16,14894.47,3,Late
PAY002690,LN05859,2026-03-31,11198.37,3760.13,0,On Time
PAY001274,LN04154,2024-11-24,6450.76,16576.73,10,Late
PAY037822,LN02970,2026-03-27,5168.08,15756.59,0,On Time
PAY035181,LN01492,2026-08-26,10526.47,19195.55,0,On Time
PAY013987,LN05320,2025-01-29,6752.22,12636.96,0,On Time
PAY030081,LN99999,2026-05-18,4276.08,16188.03,0,On Time
PAY000506,LN05790,2024-09-14,19434.63,19236.6,10,Late
PAY044073,LN01299,2026-08-17,7083.76,14388.04,0,On Time
PAY006340,LN01621,2026-03-01,2575.14,9644.15,30,Missed
PAY010560,LN05585,2025-12-13,11706.42,8090.59,0,On Time
PAY021860,LN01585,2024-11-18,5903.6,4692.51,10,Late
PAY044956,LN01338,2026-06-07,15883.23,10871.61,0,On Time
PAY036311,LN04553,2025-06-07,7010.19,,0,On Time
PAY044720,LN05043,2025-07-22,8891.56,18938.18,10,Late
PAY011821,LN01867,2025-04-19,16391.23,16824.15,30,Missed
