transaction_id,account_id,transaction_date,transaction_type,amount,channel
TXN104858,ACC08344,2025-04-16,Deposit,45425.84,Online
TXN039517,ACC01589,2025-08-06,Deposit,300.69,Mobile
TXN040491,ACC09396,2026-03-05,Deposit,28728.83,Mobile
TXN030235,ACC04654,2025-03-28,Payment,40280.73,Mobile
TXN051113,ACC06017,2025-05-24,Transfer,36149.39,Mobile
TXN118628,ACC08495,2026-01-23,Withdrawal,7595.68,Branch
TXN129818,ACC00563,2025-09-01,Transfer,47122.43,Mobile
TXN070248,ACC03605,2025-02-08,Transfer,31031.18,ATM
TXN126521,ACC01746,2025-06-11,Payment,23804.55,Online
TXN030801,ACC10814,2025-01-29,Transfer,6150.13,ATM
TXN081436,ACC00228,2025-09-18,Deposit,25266.73,Mobile
TXN101915,ACC03470,2025-01-25,Payment,24155.57,Branch
TXN080585,ACC03535,2025-02-05,Transfer,46817.29,ATM
TXN062522,ACC01871,2026-02-20,Deposit,45887.61,Online
TXN036891,ACC05746,2025-10-01,Deposit,30492.97,ATM
TXN075859,ACC07344,2025-02-22,Transfer,24896.22,Mobile
TXN083589,ACC11157,2025-02-14,Transfer,38020.66,Branch
TXN105870,ACC03233,2025-05-20,Transfer,42783.09,ATM
TXN036291,ACC02986,2025-09-08,Transfer,31362.19,ATM
TXN046559,ACC04820,2026-05-08,Deposit,35092.97,ATM
TXN012498,ACC04164,2025-08-25,Withdrawal,8816.56,Branch
TXN015864,ACC03102,2024-11-12,Withdrawal,20747.64,Online
TXN102367,ACC11954,2024-11-01,Deposit,1784.68,ATM
TXN047824,ACC00162,2026-03-26,Transfer,2666.69,Mobile
TXN016560,ACC09088,2025-03-03,Deposit,34769.42,ATM
TXN068106,ACC01372,2024-12-28,Deposit,8724.47,Mobile
TXN090925,ACC02968,2025-08-30,Payment,2264.35,Online
TXN119248,ACC02248,2025-07-20,Deposit,48225.36,Online
TXN122735,ACC06324,2026-05-14,Deposit,34509.29,Branch
TXN021459,ACC05956,2025-05-21,Deposit,43526.01,Branch
TXN054379,ACC09205,2024-11-18,Payment,1618.97,Online
TXN059544,ACC01163,2025-03-17,Payment,28908.85,ATM
TXN017800,ACC06199,2025-08-27,Deposit,42178.94,Branch
TXN001086,ACC10318,2026-05-02,Withdrawal,26094.04,Mobile
TXN052064,ACC01047,2025-05-23,,3945.79,Mobile
TXN022282,ACC01676,2025-05-28,Withdrawal,15051.01,ATM
TXN112042,ACC06293,2026-08-26,Transfer,39190.32,Online
TXN099196,ACC02485,2026-08-05,Payment,573.69,Mobile
TXN020793,ACC10229,2026-01-13,Withdrawal,30777.15,Online
TXN096460,ACC00933,2025-03-22,Payment,10861.86,Branch
TXN093067,ACC03116,2025-03-11,Payment,17988.1,Online
TXN013792,ACC03447,2025-10-16,Deposit,3104.83,Mobile
TXN090908,ACC00471,2025-12-28,Withdrawal,43791.03,Mobile
TXN138889,ACC03633,2025-05-19,Transfer,8881.92,ATM
TXN132828,ACC01960,2026-04-05,Withdrawal,35528.64,Mobile
TXN001561,ACC03329,2026-07-19,Transfer,1525.92,Online
TXN130336,ACC09576,2025-07-04,Payment,11867.24,Mobile
TXN085509,ACC11353,2026-06-15,Transfer,14802.6,Online
TXN040607,ACC11564,2025-11-02,Payment,28956.33,ATM
TXN132957,ACC00099,2026-06-04,Deposit,6100.61,Online
TXN024980,ACC10031,2025-02-23,Deposit,36583.08,Mobile
TXN104511,ACC07087,2024-12-30,Transfer,16877.99,Mobile
TXN044602,ACC07490,2024-12-05,Transfer,39329.94,Mobile
TXN053769,ACC03480,2024-09-30,Withdrawal,6850.15,Mobile
TXN098492,ACC09218,2026-03-04,Payment,17572.72,ATM
TXN102152,ACC05127,2026-01-19,Transfer,29709.73,Online
TXN078579,ACC07427,2025-04-29,Withdrawal,32219.23,Online
TXN123519,ACC11860,2025-05-30,Deposit,30259.77,Online
TXN043214,ACC01629,2025-04-30,Payment,16827.34,Mobile
TXN084728,ACC03648,2025-03-21,Deposit,40828.63,Mobile
TXN002359,ACC04954,2026-05-30,Transfer,47816.42,Online
TXN028336,ACC07004,2026-06-30,Deposit,36336.5,Branch
TXN121238,ACC08548,2025-07-17,Deposit,43796.19,Online
TXN091029,ACC02334,2025-01-04,Transfer,47315.39,ATM
TXN132019,ACC05783,2024-11-27,Deposit,33337.14,Mobile
TXN125539,ACC04952,2025-04-27,Withdrawal,30989.98,ATM
TXN098434,ACC06207,2025-11-13,Deposit,12296.44,Online
TXN020492,ACC06347,2024-10-06,Withdrawal,48273.42,Branch
TXN077603,ACC05841,2025-11-13,Deposit,14989.55,Mobile
TXN129867,ACC04162,2025-01-01,Payment,10933.64,Online
TXN122829,ACC10322,2026-06-19,Deposit,44175.23,Branch
TXN120143,ACC08479,2024-12-31,Payment,37107.77,Online
TXN055837,ACC11256,2026-09-06,Deposit,25635.15,Branch
TXN085991,ACC03430,2024-12-24,Withdrawal,45936.29,Online
TXN132265,ACC03615,2025-08-27,Withdrawal,14518.45,Mobile
TXN064444,ACC11181,2025-09-23,Transfer,12902.87,Mobile
TXN000611,ACC06828,2024-09-27,,18407.28,ATM
TXN047307,ACC11356,2026-04-06,Deposit,39101.71,Online
TXN134325,ACC06806,2026-04-06,Deposit,37812.4,Online
TXN064121,ACC07727,2025-05-04,Deposit,19648.13,Online
TXN010245,ACC06597,2024-12-10,Deposit,16484.83,Online
TXN000888,ACC03675,2024-10-27,Withdrawal,43107.9,Branch
TXN047606,ACC05718,2025-10-21,Payment,19366.62,Online
TXN117640,ACC01650,2026-06-15,Transfer,48890.35,Mobile
TXN090704,ACC01184,2025-06-28,Transfer,47326.74,Mobile
TXN018775,ACC08068,2026-07-02,Transfer,41330.88,Branch
TXN123930,ACC07119,2025-10-02,Deposit,31726.94,Branch
TXN018479,ACC99999,2025-03-29,Deposit,36725.99,Branch
TXN027503,ACC05901,2026-03-20,Transfer,29439.22,Mobile
TXN117762,ACC11776,2024-11-15,Deposit,39308.98,Online
TXN121878,ACC05724,2026-01-08,Withdrawal,43642.69,Branch
TXN080598,ACC04936,2024-12-25,Deposit,28876.84,ATM
TXN001243,ACC08988,2025-01-01,Transfer,40645.22,Mobile
TXN048828,ACC06449,2026-08-12,Payment,32772.35,Online
TXN079187,ACC09322,2024-10-11,Deposit,43980.55,Mobile
TXN021333,ACC08221,2025-03-27,Payment,17498.25,Online
TXN068878,ACC01739,2025-12-04,Transfer,28437.6,Online
TXN121302,ACC04519,2026-05-21,Withdrawal,29294.96,Mobile
TXN129971,ACC00177,2025-11-16,Withdrawal,17043.23,ATM
TXN009053,ACC01829,2026-01-15,Withdrawal,39376.11,Branch
TXN014527,ACC02770,2025-03-21,Payment,2473.37,Mobile
TXN047556,ACC09763,2024-12-09,Withdrawal,44671.03,Branch
TXN020948,ACC03441,2026-07-03,Transfer,879.03,Branch
TXN007112,ACC09299,2026-05-19,Withdrawal,48955.5,Branch
TXN008329,ACC05915,2025-10-17,Transfer,-20598.11,Online
TXN056036,ACC08724,2025-11-19,Deposit,18506.83,Branch
TXN041056,ACC04392,2026-02-06,Transfer,22291.32,Mobile
TXN023547,ACC07258,2025-03-18,Withdrawal,26483.67,Online
TXN044815,ACC00239,2025-11-21,Withdrawal,39170.37,Branch
TXN017311,ACC03289,2026-01-02,Deposit,17650.7,Mobile
TXN018851,ACC03542,2025-09-13,Transfer,17973.38,Branch
TXN023635,ACC07936,2026-01-08,Withdrawal,9837.02,Mobile
TXN067985,ACC08183,2025-03-10,Payment,22355.07,Mobile
TXN121135,ACC06349,2025-12-26,Transfer,13250.68,Branch
TXN053174,ACC11693,2026-04-12,Deposit,9458.48,Mobile
TXN084601,ACC03041,2025-05-10,Withdrawal,38604.95,Mobile
TXN056403,ACC02850,2026-06-13,Withdrawal,11974.97,Mobile
TXN054118,ACC00917,2026-05-02,Transfer,2910.85,Branch
TXN028387,ACC03241,2024-11-09,Transfer,45726.76,Online
TXN116702,ACC04471,2025-03-24,Transfer,49478.48,Online
TXN104951,ACC03977,2025-09-07,Withdrawal,3362.12,Branch
TXN003350,ACC05064,2025-08-17,Withdrawal,11688.75,Online
TXN012317,ACC03685,2025-11-14,Withdrawal,19626.71,Branch
TXN069321,ACC07772,2025-08-23,Deposit,21843.06,Online
TXN138120,ACC10826,2025-12-06,Transfer,10946.2,ATM
TXN053012,ACC05977,2024-12-29,Payment,32917.24,ATM
TXN025677,ACC11342,2025-07-23,Payment,46036.91,Online
TXN005125,ACC08530,2025-07-16,Deposit,41095.49,Branch
TXN130635,ACC05963,2025-08-09,Transfer,11597.41,Online
TXN052228,ACC01968,2024-09-08,Transfer,39154.78,Branch
TXN015519,ACC09468,2026-01-28,Deposit,26745.71,Branch
TXN139361,ACC11939,2025-09-30,Transfer,22247.47,Branch
TXN021587,ACC03959,2024-12-03,Payment,46103.39,ATM
TXN129918,ACC03930,2025-09-20,Transfer,12630.57,Online
TXN091562,ACC05578,2025-09-20,Deposit,1900.4,ATM
TXN012956,ACC04855,2026-03-12,Payment,16781.04,Online
TXN139550,ACC07146,2025-03-22,Payment,37345.6,ATM
TXN128418,ACC99999,2024-12-09,Payment,24997.08,Branch
TXN135790,ACC08837,2026-06-02,Transfer,11240.04,Branch
TXN127312,ACC99999,2026-08-19,Deposit,43602.31,Branch
TXN059695,ACC05917,2025-12-27,Payment,-3064.06,Mobile
TXN079634,ACC06627,2025-03-25,Payment,38569.99,Online
TXN045234,ACC09894,2026-04-20,Transfer,18438.55,Branch
TXN096543,ACC04654,2024-12-10,Transfer,15439.01,ATM
TXN129101,ACC02824,2025-01-10,Withdrawal,19589.4,Mobile
TXN122891,ACC08002,2024-11-16,Payment,40310.27,ATM
TXN059610,ACC05692,2025-08-31,Deposit,17272.06,Branch
TXN042240,ACC02783,2025-09-21,Deposit,10063.5,Branch
TXN024433,ACC06625,2026-04-20,Withdrawal,21799.97,Mobile
TXN033026,ACC05514,2026-02-27,Withdrawal,13174.43,Branch
TXN118285,ACC04519,2026-02-17,Transfer,8412.06,Branch
TXN011621,ACC01130,2025-03-21,,40707.58,Online
TXN119580,ACC08957,2025-10-17,Withdrawal,29779.43,Branch
TXN023677,ACC03931,2024-11-25,Withdrawal,42744.0,ATM
TXN134316,ACC00518,2024-11-21,Deposit,14310.79,Online
TXN036081,ACC05401,2024-11-07,Deposit,37710.85,Mobile
TXN104939,ACC09413,2026-02-24,Withdrawal,48481.91,Online
TXN066815,ACC03919,2025-10-08,Transfer,49178.99,ATM
TXN081922,ACC00536,2024-11-22,Transfer,23669.41,ATM
TXN021098,ACC11561,2025-11-09,Withdrawal,48766.85,Branch
TXN013351,ACC10770,2026-04-30,Withdrawal,48094.61,Mobile
TXN110683,ACC03845,2026-08-24,Deposit,16891.99,Branch
TXN116940,ACC04103,2025-11-15,Payment,10152.49,ATM
TXN036097,ACC07458,2025-01-19,Deposit,12423.91,Online
TXN105885,ACC01714,2025-01-03,Withdrawal,5825.9,Online
TXN114045,ACC00789,2024-10-02,Payment,47315.1,Online
TXN047372,ACC07815,2025-10-12,Payment,36729.17,Branch
TXN017985,ACC03085,2025-06-10,Transfer,27844.52,ATM
TXN116643,ACC10015,2025-03-03,Transfer,-1113.65,Mobile
TXN015036,ACC02189,2024-09-09,Deposit,34415.37,Branch
TXN127747,ACC02368,2024-10-27,Payment,16018.21,Online
TXN019702,ACC01042,2026-07-24,Withdrawal,5325.01,Mobile
TXN134070,ACC07604,2024-11-14,Deposit,19781.58,Online
TXN012301,ACC10273,2024-12-20,Withdrawal,1552.18,Branch
TXN016941,ACC05915,2026-07-27,Withdrawal,14030.38,ATM
TXN139320,ACC04573,2025-12-15,Transfer,18232.68,Branch
TXN095627,ACC06364,2024-12-01,Withdrawal,35178.59,Mobile
TXN002939,ACC04601,2026-04-28,Deposit,1573.0,Mobile
TXN005915,ACC05680,2026-01-22,Withdrawal,8828.73,ATM
TXN119666,ACC10595,2025-01-06,Deposit,44845.93,Online
TXN049485,ACC06385,2026-01-29,Transfer,25462.38,Branch
TXN115052,ACC08764,2026-06-29,Payment,49301.79,Online
TXN002697,ACC02605,2026-04-18,Transfer,28724.4,Online
TXN002811,ACC06546,2026-01-16,Payment,16059.75,Online
TXN121706,ACC02219,2026-08-26,Withdrawal,25242.45,Mobile
TXN117917,ACC03460,2024-09-30,Withdrawal,14109.12,Mobile
TXN054020,ACC08285,2026-06-05,Deposit,41631.93,Branch
TXN025575,ACC11982,2026-03-08,Transfer,3745.81,Mobile
TXN062418,ACC00453,2025-02-05,Transfer,22953.83,ATM
TXN093483,ACC06269,2025-03-24,Withdrawal,39464.44,ATM
TXN017509,ACC03974,2024-12-03,Deposit,10476.42,Mobile
TXN114782,ACC06551,2025-04-28,Deposit,11435.68,Mobile
TXN083386,ACC06377,2025-04-05,Deposit,43434.41,Branch
TXN014982,ACC07636,2026-03-14,Transfer,24139.96,Online
TXN043870,ACC03605,2026-05-28,Payment,23451.56,Branch
TXN055942,ACC06082,2026-05-24,Withdrawal,35402.26,ATM
TXN042365,ACC11781,2026-04-15,Withdrawal,37158.9,Branch
TXN084628,ACC05298,2025-09-27,Deposit,37882.4,Online
TXN118033,ACC09131,2026-01-10,Withdrawal,7647.69,Online
TXN058857,ACC01758,2026-01-29,Deposit,39278.58,Branch
TXN033336,ACC11621,2024-09-21,Payment,8231.68,Online
TXN084127,ACC10571,2025-02-24,Withdrawal,19294.56,ATM
TXN073329,ACC09596,2026-07-12,Deposit,33954.52,Branch
TXN024149,ACC09888,2025-08-07,,5437.87,Branch
TXN024699,ACC03996,2026-07-17,Withdrawal,22028.63,ATM
TXN096581,ACC04758,2025-03-21,Transfer,23178.24,ATM
TXN134205,ACC03163,2024-12-10,Deposit,47248.48,Online
TXN055520,ACC10980,2026-02-16,Payment,37977.51,Mobile
TXN089840,ACC08824,2025-04-07,Payment,17204.78,Online
TXN102659,ACC00052,2024-09-26,Withdrawal,32662.6,ATM
TXN065925,ACC10238,2025-07-17,,25117.17,Online
TXN109385,ACC04390,2025-03-03,Deposit,12831.03,Branch
TXN089386,ACC06699,2025-07-31,Deposit,12581.74,Branch
TXN036741,ACC01183,2025-01-22,Withdrawal,41687.17,ATM
TXN072222,ACC03624,2025-03-19,Transfer,27146.6,Branch
TXN067653,ACC08835,2026-02-11,Payment,37561.78,ATM
TXN017595,ACC06534,2026-02-27,Transfer,8217.05,Mobile
TXN007498,ACC08732,2025-10-04,Payment,34840.62,ATM
TXN042378,ACC07385,2025-10-01,Transfer,6052.94,ATM
TXN049536,ACC06368,2025-01-15,Payment,6699.17,Online
TXN017539,ACC06516,2026-02-23,Payment,14312.33,ATM
TXN106616,ACC09966,2026-05-17,Deposit,27049.16,Branch
TXN005357,ACC10403,2025-02-21,Payment,48895.74,ATM
TXN004862,ACC11103,2025-06-07,Transfer,33064.02,Mobile
TXN023007,ACC02237,2024-09-09,Deposit,41607.94,Online
TXN100063,ACC01015,2025-11-02,Deposit,41959.26,ATM
TXN067018,ACC11800,2026-07-24,Payment,20083.65,Mobile
TXN012977,ACC01187,2024-09-13,Withdrawal,43165.05,Branch
TXN092429,ACC11313,2026-03-05,Payment,24805.51,Online
TXN048166,ACC00517,2025-07-15,Payment,17338.53,Online
TXN049664,ACC99999,2024-12-31,Transfer,35559.88,Mobile
TXN072216,ACC06295,2026-08-02,Withdrawal,43144.35,Branch
TXN031252,ACC07245,2024-10-26,Payment,-20489.01,ATM
TXN108701,ACC01487,2024-10-25,Payment,8178.62,ATM
TXN139230,ACC10663,2024-12-16,,15156.76,Branch
TXN094951,ACC07227,2026-02-04,Payment,29452.72,Branch
TXN051057,ACC01976,2025-12-28,Withdrawal,18618.82,ATM
TXN137583,ACC10746,2026-02-11,Transfer,41425.97,Branch
TXN072269,ACC05813,2025-03-15,Withdrawal,24346.46,Branch
TXN127539,ACC05630,2025-11-12,Withdrawal,41236.74,Branch
TXN045584,ACC07378,2025-11-20,Payment,30343.19,Online
TXN037873,ACC04604,2025-01-15,Transfer,14730.21,Mobile
TXN081675,ACC08263,2026-02-22,Payment,28243.75,ATM
TXN001065,ACC10447,2026-06-08,Withdrawal,49515.23,Mobile
TXN024031,ACC00175,2025-05-13,Transfer,5083.93,Online
TXN135395,ACC02099,2024-11-14,Deposit,29724.54,Branch
TXN033579,ACC11943,2025-07-26,,22802.69,Branch
TXN125438,ACC09363,2025-09-09,Deposit,21018.16,Branch
TXN024681,ACC06735,2025-11-29,Deposit,29878.33,Branch
TXN104299,ACC05311,2026-08-14,Withdrawal,30535.96,Mobile
TXN023825,ACC11406,2025-06-26,Withdrawal,42735.02,Mobile
TXN020077,ACC09305,2025-05-22,Withdrawal,15462.63,ATM
TXN081783,ACC11897,2026-06-17,Withdrawal,16806.83,Mobile
TXN033861,ACC07855,2026-03-14,Deposit,40003.77,Branch
TXN069358,ACC05695,2025-05-29,Transfer,5789.34,Mobile
TXN067484,ACC11106,2026-03-16,Deposit,41374.79,Branch
TXN024574,ACC03785,2025-09-24,Deposit,32510.23,Branch
TXN051626,ACC03615,2026-01-06,Withdrawal,31821.28,Mobile
TXN081795,ACC08378,2025-12-14,Deposit,47455.41,ATM
TXN041532,ACC08194,2026-08-19,Deposit,11819.92,Branch
TXN056574,ACC06217,2024-10-04,Withdrawal,21554.09,ATM
TXN059003,ACC99999,2025-11-09,Payment,6850.75,Online
TXN009791,ACC03393,2025-02-16,Deposit,30650.99,ATM
TXN044558,ACC08577,2025-07-16,Payment,10282.69,ATM
TXN022618,ACC11638,2025-01-26,Withdrawal,3632.89,Mobile
TXN053006,ACC02166,2026-07-15,Deposit,6941.87,Branch
TXN019695,ACC04707,2025-06-12,Transfer,19353.42,Online
TXN099582,ACC05076,2025-04-01,Withdrawal,28737.98,Online
TXN113051,ACC08630,2026-08-21,Transfer,42239.57,ATM
TXN092360,ACC00271,2026-05-12,Transfer,5166.23,Mobile
TXN055197,ACC10904,2025-05-04,Deposit,37744.09,Mobile
TXN026448,ACC03886,2026-08-01,Withdrawal,29580.87,Online
TXN131179,ACC02671,2025-01-29,Transfer,32886.75,Online
TXN119441,ACC03280,2026-05-20,Deposit,37142.71,Mobile
TXN068949,ACC10626,2026-08-25,Deposit,6545.7,Online
TXN061206,ACC00471,2025-02-17,Withdrawal,40308.73,Online
TXN000463,ACC07860,2025-05-10,Payment,10915.45,ATM
TXN025072,ACC10131,2025-06-19,Deposit,35212.09,Mobile
TXN098899,ACC07132,2025-07-09,Transfer,2902.68,Branch
TXN078362,ACC11096,2025-03-19,Deposit,14377.47,Mobile
TXN063056,ACC10617,2026-03-28,Transfer,41144.25,Branch
TXN107561,ACC04310,2026-01-13,Deposit,6201.26,Branch
TXN131305,ACC08684,2025-12-31,Transfer,12240.88,ATM
TXN053731,ACC09489,2026-04-17,Payment,5920.09,Online
TXN131743,ACC11193,2026-03-20,Withdrawal,34099.28,Mobile
TXN064948,ACC06254,2026-04-01,Deposit,38931.77,Online
TXN129862,ACC06963,2024-12-10,Withdrawal,10816.8,Mobile
TXN015498,ACC07346,2024-10-18,Withdrawal,2572.73,Branch
TXN042480,ACC08186,2025-03-30,Deposit,45012.14,Online
TXN072400,ACC07907,2026-06-21,Transfer,44225.12,Online
TXN062340,ACC00637,2025-08-12,Transfer,36570.31,Online
TXN031031,ACC05107,2026-08-06,Transfer,11908.66,ATM
TXN096357,ACC07409,2025-06-24,Deposit,37672.2,Mobile
TXN138047,ACC10859,2025-12-30,Payment,3406.35,Online
TXN095869,ACC00433,2026-01-09,Deposit,39524.29,ATM
TXN125674,ACC11342,2026-02-13,Transfer,4449.08,Mobile
TXN123208,ACC05579,2026-05-14,Transfer,12424.77,Branch
TXN068483,ACC05899,2026-07-01,Payment,1221.28,ATM
TXN051644,ACC09607,2025-10-17,Transfer,29119.75,ATM
TXN103749,ACC01376,2025-11-27,Deposit,6243.82,Mobile
TXN112006,ACC00458,2024-10-30,Withdrawal,48802.67,ATM
TXN117282,ACC07462,2024-09-20,Deposit,8315.44,ATM
TXN020361,ACC10860,2026-08-07,Transfer,49711.05,Online
TXN006086,ACC01106,2026-05-26,Transfer,10677.1,Branch
TXN090591,ACC08371,2026-09-02,Withdrawal,16549.94,Mobile
TXN137925,ACC09758,2025-11-08,Withdrawal,4067.96,Mobile
TXN008972,ACC09437,2025-11-13,Payment,123.12,ATM
TXN006372,ACC10691,2025-03-31,Payment,31940.06,Branch
TXN008445,ACC08808,2025-12-17,Payment,32876.08,ATM
TXN134989,ACC07360,2024-11-03,Deposit,45370.35,Online
TXN082541,ACC08949,2025-04-22,Transfer,12427.8,Branch
TXN106354,ACC01830,2026-04-18,Withdrawal,20276.22,Mobile
TXN002442,ACC03269,2026-06-01,Deposit,46890.81,Branch
TXN080385,ACC00637,2026-07-19,Withdrawal,9281.98,Mobile
TXN023736,ACC05249,2025-05-29,Transfer,3493.45,Online
TXN091448,ACC04540,2025-03-29,Transfer,28261.89,Mobile
TXN072495,ACC02333,2025-06-22,Deposit,7195.66,Mobile
TXN025003,ACC07664,2026-05-23,Transfer,6428.73,ATM
TXN046274,ACC09503,2026-06-06,Payment,2374.38,Mobile
TXN032137,ACC11743,2025-09-24,Transfer,3443.44,Branch
TXN014622,ACC11552,2025-02-26,Transfer,38707.21,ATM
TXN073857,ACC99999,2026-01-22,Deposit,44371.96,Mobile
TXN068628,ACC10879,2026-05-25,Deposit,7851.48,Mobile
TXN074637,ACC03781,2025-06-02,Transfer,-47808.91,Mobile
TXN021330,ACC09421,2026-05-12,Payment,10515.86,ATM
TXN063600,ACC02563,2025-12-18,Withdrawal,32806.21,online
TXN070269,ACC08998,2026-02-08,Payment,45719.03,Mobile
TXN118437,ACC11189,2025-12-20,Transfer,45354.56,Mobile
TXN029014,ACC09717,2025-11-30,Transfer,49241.44,ATM
TXN135682,ACC01230,2025-02-17,Payment,38048.46,ATM
TXN139716,ACC02870,2025-11-09,Transfer,8939.51,Branch
TXN039456,ACC03400,2026-07-16,Deposit,38384.39,Mobile
TXN134618,ACC03804,2024-09-10,Transfer,28241.51,Online
TXN092188,ACC09218,2025-09-27,Payment,4493.78,Mobile
TXN127239,ACC03156,2026-06-03,Withdrawal,36491.86,Branch
TXN093931,ACC06993,2026-06-19,Payment,25194.97,Mobile
TXN098684,ACC07336,2025-04-19,Transfer,12700.84,ATM
TXN111930,ACC06395,2024-11-04,Payment,29193.18,Online
TXN053560,ACC09932,2024-10-26,Transfer,23266.55,Mobile
TXN071489,ACC05022,2025-06-02,Withdrawal,34707.93,Mobile
TXN071448,ACC07669,2025-10-03,Transfer,32056.33,Mobile
TXN048502,ACC04616,2026-01-08,Payment,2610.93,Branch
TXN054436,ACC00030,2026-06-11,Deposit,20265.43,Online
TXN098089,ACC03356,2025-12-20,Withdrawal,45109.75,ATM
TXN100634,ACC07403,2025-01-14,,2016.41,ATM
TXN133259,ACC00234,2026-08-28,Withdrawal,20571.35,ATM
TXN112778,ACC08568,2024-10-04,Payment,22107.88,Mobile
TXN017010,ACC09248,2024-10-30,Withdrawal,37160.06,Branch
TXN127499,ACC01034,2024-09-11,Transfer,19386.64,Mobile
TXN114945,ACC01373,2026-02-08,Payment,14804.3,Mobile
TXN088129,ACC05085,2025-03-08,Transfer,18755.44,Mobile
TXN117469,ACC11543,2026-01-30,Withdrawal,10291.07,Mobile
TXN133027,ACC06992,2025-05-13,Deposit,36271.64,Mobile
TXN097763,ACC05546,2025-10-28,Deposit,43011.91,ATM
TXN089915,ACC01522,2024-10-31,Withdrawal,39530.71,Branch
TXN018831,ACC11661,2025-12-16,Payment,37693.01,Branch
TXN100498,ACC04045,2025-01-09,Withdrawal,8546.64,Mobile
TXN026437,ACC02675,2025-12-24,Transfer,12896.06,ATM
TXN137960,ACC08449,2026-02-23,,3521.18,Mobile
TXN012692,ACC04591,2025-07-19,Deposit,36355.58,Branch
TXN047708,ACC02920,2025-05-25,Deposit,9378.49,Mobile
TXN138273,ACC06649,2024-09-23,Payment,26312.02,Branch
TXN096489,ACC05136,2024-09-10,Withdrawal,8591.57,Branch
TXN099747,ACC08091,2025-04-22,Transfer,38982.44,Mobile
TXN080842,ACC06899,2026-04-15,Withdrawal,11443.98,Mobile
TXN071547,ACC06336,2025-12-31,Transfer,42142.25,Branch
TXN110390,ACC05200,2025-03-25,Deposit,25423.89,Mobile
TXN066697,ACC01934,2026-01-07,Withdrawal,1981.44,ATM
TXN097088,ACC05320,2026-04-23,Payment,14401.78,ATM
TXN097508,ACC06289,2025-11-13,Withdrawal,22200.16,Branch
TXN064718,ACC08756,2025-01-11,Withdrawal,32769.03,Mobile
TXN047157,ACC08580,2024-11-01,Deposit,12131.91,Branch
TXN127074,ACC02867,2025-01-17,Deposit,35034.83,Branch
TXN118378,ACC07709,2025-05-23,Transfer,45779.84,ATM
TXN054937,ACC07456,2025-12-06,Deposit,39158.24,Branch
TXN043393,ACC03403,2026-01-20,Transfer,25931.49,Mobile
TXN030923,ACC04314,2026-07-27,Payment,36596.56,Online
TXN048379,ACC03423,2025-11-19,Deposit,35038.85,Mobile
TXN108698,ACC00185,2026-07-03,Payment,17783.17,Online
TXN103395,ACC00059,2024-11-02,Transfer,24455.74,Online
TXN074546,ACC02398,2026-08-14,Transfer,19744.92,Mobile
TXN079602,ACC04089,2025-05-08,,28985.08,Branch
TXN101057,ACC07862,2025-10-17,Withdrawal,43417.03,Branch
TXN080301,ACC02034,2026-07-06,Payment,23007.11,Online
TXN137913,ACC03520,2025-07-03,Payment,40452.13,ATM
TXN013048,ACC07299,2025-10-16,Transfer,2804.09,Online
TXN061927,ACC03038,2024-11-05,Deposit,37166.31,Branch
TXN131488,ACC10727,2024-10-01,Payment,5970.47,Mobile
TXN017369,ACC00854,2026-09-07,Deposit,34679.42,ATM
TXN033457,ACC08370,2025-10-11,,44863.55,ATM
TXN098258,ACC06437,2026-08-15,Transfer,32425.73,Branch
TXN000331,ACC03804,2025-02-02,Transfer,9148.42,Online
TXN059872,ACC06965,2026-02-04,Transfer,8359.32,Mobile
TXN008065,ACC01712,2025-12-22,,32097.88,Mobile
TXN095856,ACC03229,2025-03-20,Withdrawal,32490.1,Mobile
TXN112506,ACC01058,2026-08-27,Withdrawal,38948.31,Mobile
TXN068363,ACC11386,2026-09-02,Deposit,12516.41,ATM
TXN034416,ACC07958,2025-06-24,Deposit,26859.64,Online
TXN032731,ACC11686,2025-07-20,Payment,34162.56,ATM
TXN130786,ACC09166,2026-06-11,Deposit,49609.62,Branch
TXN001278,ACC10684,2025-02-18,Deposit,1126.31,Branch
TXN052707,ACC11359,2026-06-09,Payment,21067.54,Branch
TXN104618,ACC02727,2026-01-02,Transfer,48391.19,Mobile
TXN067449,ACC11903,2026-06-10,Payment,25740.15,ATM
TXN091041,ACC07230,2026-02-28,Deposit,21003.13,Online
TXN135781,ACC04828,2025-03-17,Deposit,42187.49,ATM
TXN082613,ACC10239,2026-03-14,Payment,1166.78,Online
TXN009121,ACC06128,2026-07-13,Transfer,32975.3,ATM
TXN076400,ACC06305,2026-06-21,Payment,8608.61,Mobile
TXN011107,ACC08717,2024-09-27,Withdrawal,2203.49,Branch
TXN068543,ACC03073,2025-04-14,Transfer,24129.94,Online
TXN066630,ACC09692,2026-08-18,Payment,15911.55,Mobile
TXN034146,ACC99999,2026-08-07,Payment,43440.82,Mobile
TXN137496,ACC04966,2026-02-27,Withdrawal,14943.33,Mobile
TXN123323,ACC05515,2025-09-16,Withdrawal,8875.14,ATM
TXN012991,ACC09821,2025-07-27,Deposit,46081.01,Online
