loan_id,total_due,total_paid,avg_days_late,missed_payments,repayment_ratio
LN05450,80482.23,60283.490000000005,6.142857142857143,1,0.75
LN05451,55887.37,62559.83,10.5,2,1.12
LN05452,94948.67,130011.83,7.181818181818182,2,1.37
LN05453,82195.96,88850.26,10.375,2,1.08
LN05454,69909.7,91797.81,10.375,2,1.31
LN05455,68040.31,64567.77,4.285714285714286,0,0.95
LN05456,105732.63,89193.53,9.6,3,0.84
LN05457,61747.45,81481.37,4.333333333333333,0,1.32
LN05458,54167.549999999996,35343.729999999996,7.5,1,0.65
LN05459,86711.81,70932.43000000001,11.125,2,0.82
LN05460,21555.559999999998,16844.09,0.0,0,0.78
LN05461,66317.87,91372.17,6.571428571428571,1,1.38
LN05462,65465.33,94472.7,5.375,1,1.44
LN05463,136215.14,104410.58,7.6,2,0.77
LN05464,80366.24,71394.95999999999,2.0,0,0.89
LN05465,68509.88,82097.8,3.7142857142857144,0,1.2
LN05466,54011.23,60653.13,8.0,1,1.12
LN05467,71392.26999999999,94053.23,8.25,2,1.32
LN05468,103422.42,91953.87,5.714285714285714,1,0.89
LN05469,137608.51,103470.3,10.153846153846153,3,0.75
LN05470,119890.69,117522.27,10.909090909090908,3,0.98
LN05471,106658.28,66390.05,3.625,0,0.62
LN05472,71206.83,40384.07000000001,4.6,0,0.57
LN05473,102919.66,89331.45,11.125,2,0.87
LN05474,76789.41,81470.63,8.571428571428571,1,1.06
LN05475,47596.22,50505.259999999995,7.666666666666667,1,1.06
LN05476,63039.13,46445.34,12.0,2,0.74
LN05477,34408.649999999994,40411.39,20.0,2,1.17
LN05478,140884.5,125046.31999999999,8.454545454545455,3,0.89
LN05479,83481.23999999999,114096.08,9.0,3,1.37
LN05480,98142.69,105672.34,4.6,1,1.08
LN05481,114096.25,98841.51,7.777777777777778,2,0.87
LN05482,120404.31,97016.52,2.6363636363636362,0,0.81
LN05483,77605.49,115679.11,1.1111111111111112,0,1.49
LN05484,142004.47,95265.34,4.9,1,0.67
LN05485,92113.51,87638.95999999999,9.0,3,0.95
LN05486,79969.14,114089.56,2.125,0,1.43
LN05487,61453.86,73911.49,10.0,2,1.2
LN05488,60856.42,62353.630000000005,12.0,3,1.02
LN05489,48852.76,23780.17,12.6,2,0.49
LN05490,68153.47,77346.37,0.8571428571428571,0,1.13
LN05491,77276.11,70399.64,5.375,1,0.91
LN05492,56677.36,60839.83,0.6,0,1.07
LN05493,133203.54,107006.55,6.583333333333333,2,0.8
LN05494,111449.65,98185.11,5.444444444444445,1,0.88
LN05495,56071.380000000005,33201.799999999996,8.0,1,0.59
LN05496,75241.6,72022.31,0.5,0,0.96
LN05497,46217.75,53914.51,6.6,1,1.17
LN05498,111539.04999999999,107499.92,5.3,1,0.96
LN05499,76678.16,115608.97,1.4444444444444444,0,1.51
LN05500,103666.19,79881.58,7.777777777777778,2,0.77
LN05501,63272.86,69280.28,8.0,1,1.09
LN05502,59576.07,39646.899999999994,2.0,0,0.67
LN05503,75800.02,97566.85,3.5555555555555554,0,1.29
LN05504,104283.58,80039.04,7.6,2,0.77
LN05505,86002.7,153939.58,1.7272727272727273,0,1.79
LN05506,96488.06,98075.88,5.090909090909091,1,1.02
LN05507,45283.13,56763.27,8.6,1,1.25
LN05508,123764.97,71804.8,5.2,1,0.58
LN05509,75391.15999999999,62562.31,3.8333333333333335,0,0.83
LN05510,86760.51000000001,112840.81,1.0,0,1.3
LN05511,98296.70000000001,89429.38,11.25,3,0.91
LN05512,97889.05,105165.98000000001,8.11111111111111,2,1.07
LN05513,119483.87,100460.21,7.454545454545454,1,0.84
LN05514,72778.25,67357.8,4.333333333333333,0,0.93
LN05515,92944.79,42386.94,0.5,0,0.46
LN05516,39425.61,49871.85,10.75,1,1.26
LN05517,49868.770000000004,52982.79,2.6,0,1.06
LN05518,23495.33,30091.809999999998,1.5,0,1.28
LN05519,36723.21,15899.31,4.0,0,0.43
LN05520,13919.03,15598.95,10.0,0,1.12
LN05521,83479.88,96348.35,9.222222222222221,2,1.15
LN05522,41697.71,70846.48000000001,1.0,0,1.7
LN05523,116131.53,145199.98,5.642857142857143,1,1.25
LN05524,55364.78,76289.67,5.142857142857143,1,1.38
LN05525,65805.07,84222.94,13.285714285714286,3,1.28
LN05526,34662.58,14096.07,30.0,3,0.41
LN05527,76502.01000000001,85383.84,0.375,0,1.12
LN05528,91304.02,69611.34,4.0,1,0.76
LN05529,96466.19,93935.1,3.6666666666666665,1,0.97
LN05530,79281.57,68274.61,2.857142857142857,0,0.86
LN05531,40216.16,58994.92,1.2857142857142858,0,1.47
LN05532,143433.31,149511.68,3.933333333333333,1,1.04
LN05533,11685.01,32572.42,5.0,0,2.79
LN05534,99363.76000000001,114831.18,8.6,2,1.16
LN05535,69602.35,75634.13,1.5,0,1.09
LN05536,68330.38,55462.0,19.2,3,0.81
LN05537,53406.4,30348.550000000003,12.5,1,0.57
LN05538,41371.78,48396.06,0.0,0,1.17
LN05539,74927.52,76249.18000000001,10.0,2,1.02
LN05540,49756.340000000004,49208.27,16.0,2,0.99
LN05541,91592.54000000001,79021.96,7.875,1,0.86
LN05542,61452.21,64651.53,9.333333333333334,1,1.05
LN05543,54258.5,59674.91,8.6,1,1.1
LN05544,58868.65,56920.91,12.166666666666666,2,0.97
LN05545,60765.229999999996,57911.240000000005,10.5,2,0.95
LN05546,36418.21,15367.81,1.5,0,0.42
LN05547,59201.46,51449.46,6.0,1,0.87
LN05548,68455.68,63043.63,9.333333333333334,1,0.92
LN05549,31814.43,47257.61,3.25,0,1.49
LN05550,123266.79000000001,88024.16,16.25,4,0.71
LN05551,97614.02,104592.46,2.6,0,1.07
LN05552,66252.03,66114.03,7.666666666666667,1,1.0
LN05553,134923.34,155899.35,4.428571428571429,0,1.16
LN05554,84920.61,71222.09,14.714285714285714,3,0.84
LN05555,78958.41,76765.1,1.625,0,0.97
LN05556,57167.909999999996,74392.83,12.6,2,1.3
LN05557,67994.22,82276.81,4.714285714285714,1,1.21
LN05558,120739.67,154368.81,9.23076923076923,3,1.28
LN05559,48163.63,76473.39,10.5,2,1.59
LN05560,69449.37,94402.48,14.0,3,1.36
LN05561,115465.56,121704.73,4.3,1,1.05
LN05562,101050.72,124727.71,5.454545454545454,2,1.23
LN05563,79115.8,108822.03,5.777777777777778,1,1.38
LN05564,53940.04,94867.3,5.0,1,1.76
LN05565,62140.8,71604.15,11.666666666666666,2,1.15
LN05566,81250.97,92284.89,9.0,2,1.14
LN05567,71379.85,56706.19,0.5,0,0.79
LN05568,41541.97,37815.41,10.0,1,0.91
LN05569,45448.149999999994,65546.99,8.0,1,1.44
LN05570,48894.21,20035.67,3.25,0,0.41
LN05571,29479.38,46266.84,1.0,0,1.57
LN05572,108483.12999999999,118732.8,6.6,1,1.09
LN05573,97426.59,94765.39,12.875,3,0.97
LN05574,81912.46,84235.11,6.625,1,1.03
LN05575,38178.52,64992.7,7.2,1,1.7
LN05576,106831.33,146353.88,8.727272727272727,3,1.37
LN05577,40521.1,68747.44,8.428571428571429,1,1.7
LN05578,55776.07000000001,48061.67,2.5,0,0.86
LN05579,77549.76,74310.72,4.714285714285714,1,0.96
LN05580,44109.159999999996,47524.24,2.6666666666666665,0,1.08
LN05581,62666.32,58175.950000000004,9.0,2,0.93
LN05582,64979.93,70697.86,14.285714285714286,3,1.09
LN05583,89134.83,74693.28,13.714285714285714,3,0.84
LN05584,83429.7,110410.28,12.6,4,1.32
LN05585,117767.52,98716.23,8.75,2,0.84
LN05586,117310.6,74233.69,2.75,0,0.63
LN05587,75639.74,66151.64,10.428571428571429,2,0.87
LN05588,30704.730000000003,27585.960000000003,1.5,0,0.9
LN05589,57506.8,65391.96,3.2857142857142856,0,1.14
LN05590,65202.53,44038.75,8.0,1,0.68
LN05591,99347.7,88988.16,8.11111111111111,2,0.9
LN05592,102462.02,85583.9,4.5,1,0.84
LN05593,33405.18,26720.12,2.0,0,0.8
LN05594,60862.96,55808.81,10.0,2,0.92
LN05595,67321.12,48339.86,4.6,0,0.72
LN05596,36074.0,59488.84,13.2,2,1.65
LN05597,122324.20999999999,120956.86,11.083333333333334,3,0.99
LN05598,38699.509999999995,29704.92,8.25,1,0.77
LN05599,114736.55,117849.31999999999,5.111111111111111,1,1.03
LN05600,22576.15,25689.28,13.333333333333334,1,1.14
LN05601,120708.47,95653.1,13.7,4,0.79
LN05602,60787.07,72411.44,7.166666666666667,1,1.19
LN05603,48325.61,35592.270000000004,6.0,1,0.74
LN05604,72512.35,74246.28,3.625,0,1.02
LN05605,73532.89,32725.010000000002,6.6,1,0.45
LN05606,57318.83,53274.77,11.428571428571429,2,0.93
LN05607,43765.16,56235.770000000004,1.5,0,1.28
LN05608,60478.67,93718.17,9.555555555555555,2,1.55
LN05609,63809.7,70318.98,15.142857142857142,3,1.1
LN05610,96717.14,89350.84,10.333333333333334,3,0.92
LN05611,71628.8,62772.29,1.0,0,0.88
LN05612,81085.04000000001,58335.85,8.25,2,0.72
LN05613,128047.31,135229.97,1.5,0,1.06
LN05614,81583.52,55733.759999999995,7.142857142857143,1,0.68
LN05615,94732.02,95141.63,4.5,1,1.0
LN05616,110463.31999999999,85153.65,12.222222222222221,3,0.77
LN05617,12743.65,50414.770000000004,11.0,1,3.96
LN05618,50065.94,57317.89,4.0,0,1.14
LN05619,82042.05,52834.97,17.166666666666668,3,0.64
LN05620,65639.82,77632.01000000001,10.428571428571429,2,1.18
LN05621,110689.90000000001,135245.53,5.833333333333333,2,1.22
LN05622,33481.9,41004.909999999996,3.2,0,1.22
LN05623,106809.45999999999,108077.05,7.0,2,1.01
LN05624,81405.49,93609.16,7.0,2,1.15
LN05625,83369.42,44643.909999999996,6.222222222222222,1,0.54
LN05626,19168.52,10763.71,15.0,1,0.56
LN05627,39471.6,26284.47,13.333333333333334,1,0.67
LN05628,37834.58,45516.8,10.0,1,1.2
LN05629,73522.88,72508.3,6.0,0,0.99
LN05630,102416.23,82916.88,1.125,0,0.81
LN05631,112356.22,100628.79000000001,10.545454545454545,3,0.9
LN05632,43400.33,40672.94,20.0,3,0.94
LN05633,62430.22,73073.06,2.6666666666666665,0,1.17
LN05634,87874.02,69111.73,0.75,0,0.79
LN05635,96522.87,106341.1,1.7777777777777777,0,1.1
LN05636,71987.95999999999,54947.75,2.6666666666666665,0,0.76
LN05637,72837.04000000001,107997.48,8.75,2,1.48
LN05638,44837.44,48124.86,0.75,0,1.07
LN05639,22798.23,32923.94,1.5,0,1.44
LN05640,76181.54000000001,99761.26000000001,6.666666666666667,2,1.31
LN05641,104015.28,93728.81,13.2,4,0.9
LN05642,48843.26,74592.29,4.5,1,1.53
LN05643,44033.21,56067.56,4.0,0,1.27
LN05644,95114.13,72279.03,6.625,1,0.76
LN05645,114172.37,136296.49,6.0,2,1.19
LN05646,40671.24,43312.350000000006,10.75,1,1.06
LN05647,63696.97,66394.05,3.8333333333333335,0,1.04
LN05648,14674.44,40394.22,3.8,0,2.75
LN05649,85317.63,41576.87,9.5,2,0.49
LN05650,30840.42,84397.35,6.5,1,2.74
LN05651,103906.79000000001,106050.79000000001,8.444444444444445,2,1.02
LN05652,104148.55,115117.61,3.3,1,1.11
LN05653,125752.67,110518.79000000001,11.181818181818182,3,0.88
LN05654,115111.11,117240.33,13.545454545454545,4,1.02
LN05655,59304.42,59870.38,2.6666666666666665,0,1.01
LN05656,77199.12,71230.63,11.857142857142858,2,0.92
LN05657,28216.87,8517.1,15.0,1,0.3
LN05658,12446.04,29371.47,0.0,0,2.36
LN05659,9432.51,10470.02,15.0,1,1.11
LN05660,119688.7,114946.93999999999,7.545454545454546,2,0.96
LN05661,61239.74,57899.18,9.0,2,0.95
LN05662,100997.73,72807.3,6.125,1,0.72
LN05663,40948.85,47275.270000000004,20.0,2,1.15
LN05664,85756.89,96122.68000000001,12.444444444444445,3,1.12
LN05665,104612.1,146097.22999999998,11.6,3,1.4
LN05666,33040.6,47460.04,18.0,3,1.44
LN05667,96467.31,120431.55,2.3,0,1.25
LN05668,89868.98,81080.7,8.0,2,0.9
LN05669,123754.23000000001,134375.27,4.416666666666667,1,1.09
LN05670,137828.76,111297.21,7.818181818181818,2,0.81
LN05671,81498.98,85732.49,6.142857142857143,1,1.05
LN05672,61002.92,48155.869999999995,5.5,0,0.79
LN05673,128050.84,119872.76,1.9,0,0.94
LN05674,74247.62,70544.31,10.0,2,0.95
LN05675,110971.67,119761.66,5.25,2,1.08
LN05676,74603.67,61300.28,16.666666666666668,3,0.82
LN05677,80044.95,92253.26,4.0,0,1.15
LN05678,159986.18,158346.80000000002,8.071428571428571,2,0.99
LN05679,130294.55,106170.52,5.888888888888889,1,0.81
LN05680,121640.76,99667.43,3.9,0,0.82
LN05681,130829.63,96492.48,1.3,0,0.74
LN05682,97336.43000000001,95386.44,6.6,2,0.98
LN05683,92600.17,148322.98,7.384615384615385,3,1.6
LN05684,70215.48,91326.29,2.7142857142857144,0,1.3
LN05685,41243.55,72636.99,4.6,0,1.76
LN05686,113885.76,88601.19,10.6,3,0.78
LN05687,48236.36,58879.979999999996,0.6,0,1.22
LN05688,94529.05,119366.23999999999,0.3333333333333333,0,1.26
LN05689,95252.6,72124.89,8.25,1,0.76
LN05690,80197.24,60037.84,3.3333333333333335,0,0.75
LN05691,34951.54,18686.15,10.0,1,0.53
LN05692,88473.62,73513.06,5.0,1,0.83
LN05693,83087.74,59642.1,2.857142857142857,0,0.72
LN05694,58131.9,82265.27,8.428571428571429,1,1.42
LN05695,57235.920000000006,131828.2,6.3,2,2.3
LN05696,48885.11,63179.979999999996,6.666666666666667,1,1.29
LN05697,123278.55,84746.95999999999,4.777777777777778,1,0.69
LN05698,111434.49,116453.95999999999,6.583333333333333,2,1.05
LN05699,70283.85,129979.96,10.3,3,1.85
LN05700,54832.479999999996,68878.25,0.42857142857142855,0,1.26
LN05701,124692.66,90931.56,5.090909090909091,1,0.73
LN05702,46522.29,27235.64,0.0,0,0.59
LN05703,86351.69,77693.42,2.888888888888889,0,0.9
LN05704,81002.45,82978.54,12.166666666666666,2,1.02
LN05705,50942.21000000001,78493.3,7.166666666666667,0,1.54
LN05706,73021.9,80534.51,8.0,1,1.1
LN05707,62902.01,38609.17,5.25,0,0.61
LN05708,60449.16,68778.08,1.8,0,1.14
LN05709,70840.47,79998.02,11.666666666666666,1,1.13
LN05710,55189.729999999996,55386.49,10.0,1,1.0
LN05711,50118.01,38384.85,10.75,1,0.77
LN05712,58098.53,75936.44,2.6666666666666665,0,1.31
LN05713,106798.0,104770.34,11.3,3,0.98
LN05714,60147.19,76335.53,2.6666666666666665,0,1.27
LN05715,75952.23,63717.020000000004,10.428571428571429,2,0.84
LN05716,87915.95999999999,92508.57,7.875,1,1.05
LN05717,83817.17,83793.94,7.0,1,1.0
LN05718,110759.71,91341.26,9.090909090909092,3,0.82
LN05719,39826.32,67727.82,18.0,3,1.7
LN05720,83048.38,83274.04,6.625,1,1.0
LN05721,32356.54,43822.899999999994,3.25,0,1.35
LN05722,77898.69,48773.89,8.166666666666666,1,0.63
LN05723,105421.49,105770.37,4.777777777777778,1,1.0
LN05724,79806.19,75910.16,7.571428571428571,1,0.95
LN05725,98683.53,90040.77,5.75,1,0.91
LN05726,72897.55,59272.799999999996,0.0,0,0.81
LN05727,135295.22,151305.49,11.916666666666666,4,1.12
LN05728,101535.75,152396.27,3.8461538461538463,1,1.5
LN05729,43916.130000000005,60536.94,10.0,1,1.38
LN05730,46059.85,56012.62,13.833333333333334,2,1.22
LN05731,77062.43000000001,46071.18,9.5,2,0.6
LN05732,107270.46,80892.99,7.545454545454546,2,0.75
LN05733,77935.26,86241.91,1.625,0,1.11
LN05734,131586.39,121505.88,4.818181818181818,1,0.92
LN05735,99145.44,103590.21,8.777777777777779,2,1.04
LN05736,103118.91,120265.23,1.3,0,1.17
LN05737,64707.45,52712.19,-3.4,1,0.81
LN05738,60567.66,85473.16,0.5,0,1.41
LN05739,116527.52,125346.24,7.3,2,1.08
LN05740,16970.61,25376.260000000002,13.333333333333334,1,1.5
LN05741,59625.479999999996,75445.58,1.4285714285714286,0,1.27
LN05742,34585.14,40865.409999999996,0.75,0,1.18
LN05743,55794.72,41727.83,10.0,1,0.75
LN05744,184061.53,141823.17,2.0,0,0.77
LN05745,57993.56,74403.46,0.5,0,1.28
LN05746,81928.73,62956.32000000001,10.5,1,0.77
LN05747,106149.55,104113.15,6.6,2,0.98
LN05748,80276.08,59340.799999999996,14.285714285714286,3,0.74
LN05749,46984.57,29142.86,15.0,2,0.62
LN05750,115350.08,142239.48,4.666666666666667,1,1.23
LN05751,28950.97,14060.7,5.0,0,0.49
LN05752,61528.95,46975.78,2.0,0,0.76
LN05753,93742.55,57913.549999999996,17.142857142857142,4,0.62
LN05754,77247.59,71875.29000000001,8.25,2,0.93
LN05755,74278.62,84999.86,10.0,2,1.14
LN05756,84435.36,64140.29,2.6666666666666665,0,0.76
LN05757,112991.61,89285.48999999999,13.545454545454545,4,0.79
LN05758,36244.8,43939.22,2.25,0,1.21
LN05759,85371.51,72999.93,4.125,0,0.86
LN05760,99534.73000000001,71928.56,8.625,2,0.72
LN05761,51845.63,57589.94,14.6,2,1.11
LN05762,56573.51,56348.689999999995,4.833333333333333,0,1.0
LN05763,52737.76,64670.25,1.6666666666666667,0,1.23
LN05764,48581.28,45730.520000000004,4.6,0,0.94
LN05765,52961.33,88951.66,22.857142857142858,5,1.68
LN05766,129258.4,115722.34,11.818181818181818,4,0.9
LN05767,37010.189999999995,46347.31,3.3333333333333335,0,1.25
LN05768,79774.97,94857.67,8.75,2,1.19
LN05769,40853.18,41491.229999999996,4.0,0,1.02
LN05770,31228.37,61375.0,6.6,1,1.97
LN05771,12395.300000000001,12938.84,0.0,0,1.04
LN05772,49383.66,46588.880000000005,12.0,2,0.94
LN05773,74603.33,35984.79,6.0,0,0.48
LN05774,61474.71,65875.17,5.142857142857143,1,1.07
LN05775,84153.9,71792.78,9.5,2,0.85
LN05776,84280.5,54219.32,5.714285714285714,1,0.64
LN05777,71681.29,70349.54,6.5,1,0.98
LN05778,166930.08,121523.63,4.416666666666667,1,0.73
LN05779,55544.97,66138.39,1.8571428571428572,0,1.19
LN05780,44268.46,42135.33,0.0,0,0.95
LN05781,48793.97,42309.97,17.5,2,0.87
LN05782,135478.05,145629.53,5.25,1,1.07
LN05783,110378.92,119627.25,11.11111111111111,3,1.08
LN05784,91890.67,123147.55,6.666666666666667,1,1.34
LN05785,121504.88,100186.70999999999,7.0,1,0.82
LN05786,74348.28,65337.19,13.833333333333334,2,0.88
LN05787,108883.18,67824.45999999999,1.0,0,0.62
LN05788,83038.81,69017.15,2.0,0,0.83
LN05789,85718.25,107998.36,11.6,3,1.26
LN05790,145817.11,121882.45000000001,1.9166666666666667,0,0.84
LN05791,73607.11,104148.93,4.285714285714286,1,1.41
LN05792,122949.69,129398.77,1.3,0,1.05
LN05793,59711.59,69496.02,9.125,2,1.16
LN05794,78427.06,76978.17,5.714285714285714,1,0.98
LN05795,52610.479999999996,19336.840000000004,10.75,1,0.37
LN05796,54807.54,65070.11,3.3333333333333335,0,1.19
LN05797,60896.16,41695.899999999994,2.0,0,0.68
LN05798,75589.12,81775.53,2.875,0,1.08
LN05799,106107.87,119601.57,9.0,2,1.13
LN05800,79773.4,109844.23,4.444444444444445,1,1.38
LN05801,124468.52,89715.0,6.111111111111111,1,0.72
LN05802,63781.47,68217.87,4.714285714285714,2,1.07
LN05803,86941.09,65285.04,16.0,3,0.75
LN05804,90866.75,87809.31,14.285714285714286,3,0.97
LN05805,95403.91,88860.87,13.75,3,0.93
LN05806,57340.0,70633.39,18.333333333333332,3,1.23
LN05807,113299.74,89744.45,11.444444444444445,3,0.79
LN05808,55531.409999999996,79281.31,5.0,1,1.43
LN05809,56557.07,83540.28,1.4285714285714286,0,1.48
LN05810,90508.24,59176.340000000004,10.428571428571429,2,0.65
LN05811,88788.93,47451.17,6.666666666666667,1,0.53
LN05812,75141.87,71290.09999999999,7.428571428571429,1,0.95
LN05813,72387.49,70843.2,6.222222222222222,1,0.98
LN05814,50103.38,60375.2,14.6,2,1.21
LN05815,46385.26,81386.73,6.666666666666667,1,1.75
LN05816,133372.78,120144.22,2.6363636363636362,0,0.9
LN05817,42765.18,15873.35,10.0,1,0.37
LN05818,86797.75,101055.85,6.5,1,1.16
LN05819,36821.66,43252.61,12.6,2,1.17
LN05820,98800.69,103549.36,5.888888888888889,1,1.05
LN05821,78325.31999999999,73147.76,11.25,2,0.93
LN05822,71734.49,70696.94,13.285714285714286,2,0.99
LN05823,85873.59,96490.4,13.666666666666666,4,1.12
LN05824,34312.3,46180.520000000004,1.0,0,1.35
LN05825,106322.6,123895.97,8.0,2,1.17
LN05826,56481.26,53808.829999999994,0.75,0,0.95
LN05827,72560.45,55678.979999999996,1.8,0,0.77
LN05828,93238.12,57034.81,7.142857142857143,1,0.61
LN05829,88333.43000000001,112814.36,6.222222222222222,3,1.28
LN05830,111943.87,105834.88,2.3,0,0.95
LN05831,66914.48999999999,62882.65,6.6,1,0.94
LN05832,75839.89,77741.73,0.42857142857142855,0,1.03
LN05833,36395.41,39052.07,14.0,2,1.07
LN05834,116919.89,100506.63,5.454545454545454,1,0.86
LN05835,79709.55,75121.06,8.75,2,0.94
LN05836,67567.95999999999,61982.36,6.0,1,0.92
LN05837,127871.43000000001,101747.2,10.0,3,0.8
LN05838,89094.64,79316.53,5.75,1,0.89
LN05839,44271.69,42581.85,12.5,1,0.96
LN05840,87078.22,66679.3,6.666666666666667,1,0.77
LN05841,80895.98,63300.380000000005,0.0,0,0.78
LN05842,44062.0,51318.26,7.5,1,1.16
LN05843,14111.6,21044.1,20.0,1,1.49
LN05844,115087.12,81307.68,5.111111111111111,1,0.71
LN05845,97236.6,79170.49,6.25,1,0.81
LN05846,80256.24,74943.63,10.0,1,0.93
LN05847,79308.98,61042.27,1.2857142857142858,0,0.77
LN05848,124772.47,151237.93,12.23076923076923,4,1.21
LN05849,23462.64,39864.54,13.333333333333334,1,1.7
LN05850,97846.79000000001,95768.91,13.666666666666666,4,0.98
LN05851,45284.56,42709.880000000005,8.333333333333334,1,0.94
LN05852,38245.74,77209.63,3.8333333333333335,0,2.02
LN05853,72773.09,69748.16,2.1666666666666665,0,0.96
LN05854,63188.04,69895.61,1.625,0,1.11
LN05855,109042.75,124968.69,6.083333333333333,2,1.15
LN05856,105535.45,127430.8,7.75,2,1.21
LN05857,93035.31,76729.81,4.714285714285714,1,0.82
LN05858,54049.119999999995,64210.92,10.0,1,1.19
LN05859,32656.079999999998,28047.13,2.5,0,0.86
LN05860,78196.73999999999,77118.23,2.375,0,0.99
LN05861,81530.78,91911.9,15.88888888888889,4,1.13
LN05862,84273.07,80460.67,11.666666666666666,1,0.95
LN05863,113643.74,99194.37,5.555555555555555,1,0.87
LN05864,86648.53,91814.26000000001,10.375,2,1.06
LN05865,71471.66,96003.33,7.5,2,1.34
LN05866,2458.8,16888.77,0.0,0,6.87
LN05867,34878.24,50730.86,5.5,1,1.45
LN05868,43385.83,37767.71,6.0,1,0.87
LN05869,43520.28,38078.5,9.2,1,0.87
LN05870,69320.09,113156.05,7.0,1,1.63
LN05871,64333.89,79192.68,7.571428571428571,1,1.23
LN05872,64573.17,92595.76,1.625,0,1.43
LN05873,64167.68,62878.49,3.8333333333333335,0,0.98
LN05874,82054.32,86754.29,8.11111111111111,2,1.06
LN05875,79718.03,74235.14,0.8571428571428571,0,0.93
LN05876,107750.73999999999,126336.43000000001,6.9,2,1.17
LN05877,118613.95,100948.88,5.888888888888889,0,0.85
LN05878,42344.29,38157.36,4.333333333333333,0,0.9
LN05879,80742.59999999999,120911.36,6.666666666666667,2,1.5
LN05880,78044.96,59664.020000000004,13.833333333333334,3,0.76
LN05881,48461.29,57750.25,1.2,0,1.19
LN05882,161972.65,144793.44,9.333333333333334,3,0.89
LN05883,114511.71,87032.84,5.6,1,0.76
LN05884,53295.729999999996,62326.49,4.333333333333333,0,1.17
LN05885,29935.89,34136.170000000006,10.0,1,1.14
LN05886,57378.49,64928.77,12.6,2,1.13
LN05887,69391.55,91218.45,4.714285714285714,1,1.31
LN05888,129730.24,110497.89,1.6,0,0.85
LN05889,72280.44,60817.22,12.285714285714286,2,0.84
LN05890,157613.12,149858.77000000002,5.3076923076923075,2,0.95
LN05891,74805.33,135452.03,13.0,4,1.81
LN05892,77045.84,102763.78,5.75,1,1.33
LN05893,33355.65,62101.77,15.0,2,1.86
LN05894,24558.79,29647.83,0.0,0,1.21
LN05895,48959.32,25030.41,7.8,1,0.51
LN05896,146292.38999999998,150976.66,5.25,1,1.03
LN05897,68363.1,57864.63,6.0,1,0.85
LN05898,76406.49,100777.34,6.625,1,1.32
LN05899,31150.129999999997,29064.68,1.0,0,0.93
LN05900,37480.87,21402.42,4.333333333333333,0,0.57
LN05901,58054.979999999996,48145.759999999995,5.2,0,0.83
LN05902,76816.63,112606.13,1.1111111111111112,0,1.47
LN05903,70172.45,107589.43,8.11111111111111,2,1.53
LN05904,67219.15,72906.32,12.875,2,1.08
LN05905,86075.37,116774.88,9.3,2,1.36
LN05906,117508.0,96332.63,5.9,1,0.82
LN05907,67460.21,55517.32,13.2,2,0.82
LN05908,49727.71,55110.01,0.0,0,1.11
LN05909,69352.56,51878.37,10.5,2,0.75
LN05910,88443.56999999999,60955.53,1.4285714285714286,0,0.69
LN05911,107432.81,120838.43000000001,4.9,1,1.12
