loan_id,customer_id,branch_id,loan_type,application_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag
LN05940,CUST01465,BR008,Personal,2026-05-07,53343.31,16.97,120,522,Rejected,0
LN01809,CUST05105,BR008,Home,2025-06-23,152591.65,9.93,120,456,Rejected,0
LN00180,CUST04737,BR007,Personal,2025-12-15,496653.69,8.72,36,622,Approved,0
LN01825,CUST04114,BR048,Vehicle,2026-06-09,417403.45,8.31,24,330,Closed,0
LN03915,CUST07178,BR005,Education,2025-03-17,272060.9,11.57,24,308,Defaulted,1
LN00470,CUST03373,BR004,Education,2025-04-29,426044.73,10.23,24,493,Defaulted,1
LN05666,CUST01412,BR045,Education,2024-10-19,278084.55,11.02,24,766,Rejected,0
LN04015,CUST03306,BR027,Vehicle,2024-11-08,418880.48,16.57,36,563,Defaulted,1
LN02144,CUST07993,BR038,Vehicle,2025-05-30,300298.27,7.2,120,335,Closed,0
LN03349,CUST07006,BR037,Education,2026-08-26,112162.29,9.02,120,844,Active,0
LN05306,CUST03138,BR013,Vehicle,2026-06-14,399770.97,11.97,120,413,Defaulted,1
LN00715,CUST04673,BR037,Personal,2024-12-13,398682.54,10.61,24,828,Rejected,0
LN04128,CUST02828,BR037,Personal,2026-05-01,414668.18,12.71,120,422,Approved,0
LN00249,CUST06295,BR001,Personal,2025-03-14,172634.08,17.43,60,602,Rejected,0
LN00783,CUST06190,BR002,Home,2024-12-31,31344.73,16.6,36,431,Active,0
LN04245,CUST00464,BR034,Home,2026-01-02,438477.75,11.65,12,769,Defaulted,1
LN01578,CUST09759,BR036,Personal,2025-04-01,259465.71,10.04,12,445,Rejected,0
LN04400,CUST03968,BR009,Home,2026-09-08,226162.92,15.63,36,655,Rejected,0
LN05921,CUST03081,BR019,Personal,2026-06-09,233299.55,16.72,120,370,Approved,0
LN05335,CUST05831,BR005,Personal,2026-06-28,445904.68,6.74,24,308,Defaulted,1
LN00811,CUST07673,BR049,Education,2026-04-29,133528.34,14.88,12,320,Approved,0
LN05104,CUST00923,BR048,Education,2025-05-15,33389.56,7.03,120,781,Rejected,0
LN04602,CUST01625,BR043,Personal,2025-11-03,473225.49,15.23,60,424,Defaulted,1
LN00343,CUST05801,BR005,Education,2026-02-13,440101.59,16.11,12,511,Approved,0
LN03193,CUST07818,BR022,Vehicle,2026-09-01,228893.56,11.75,12,772,Approved,0
LN03704,CUST07737,BR048,Vehicle,2025-07-30,92627.82,16.84,24,582,Defaulted,1
LN00122,CUST05977,BR038,Home,2026-02-21,90680.8,6.55,120,407,Defaulted,1
LN00625,CUST99999,BR019,Education,2025-04-03,112615.71,7.44,12,849,Closed,0
LN03354,CUST06707,BR035,Education,2025-09-15,110564.62,16.8,60,518,Approved,0
LN01416,CUST09105,BR022,Education,2025-07-18,415562.91,6.31,120,508,Defaulted,1
LN03472,CUST02161,BR000,Education,2024-09-18,250721.14,6.12,24,382,Closed,0
LN04860,CUST09379,BR031,Home,2025-01-13,221566.09,6.44,60,867,Closed,0
LN03231,CUST03374,BR000,Personal,2025-04-02,239478.91,17.02,36,898,Active,0
LN05551,CUST04471,BR043,Personal,2025-04-24,11989.69,15.97,24,309,Active,0
LN05798,CUST02521,BR012,Education,2025-08-02,-97559.55,6.86,24,856,Active,0
LN04264,CUST02617,BR000,Home,2025-09-15,181139.8,14.4,60,593,Approved,0
LN03975,CUST00658,BR005,Vehicle,2025-09-18,375982.79,17.71,24,452,Rejected,0
LN02268,CUST04875,BR019,Personal,2026-05-06,421531.19,6.18,24,856,Closed,0
LN02248,CUST06303,BR000,Vehicle,2026-02-25,161535.49,6.99,24,737,Closed,0
LN01478,CUST00277,BR005,Home,2026-06-18,157698.21,7.93,12,372,Approved,0
LN00271,CUST04911,BR002,Home,2025-08-02,175112.75,7.78,120,476,Rejected,0
LN03674,CUST00018,BR031,Personal,2026-03-27,117088.75,10.97,60,756,Defaulted,1
LN04269,CUST03155,BR048,Vehicle,2025-04-22,428667.25,17.81,120,759,Closed,0
LN03030,CUST07269,BR049,Education,2024-10-01,351774.53,8.5,120,449,Active,0
LN04390,CUST03558,BR023,Education,2025-06-02,495061.53,6.45,120,739,Closed,0
LN03292,CUST04214,BR033,Home,2025-10-27,67978.8,13.38,24,430,Active,0
LN00713,CUST01252,BR030,Personal,2026-02-05,102289.97,15.22,36,592,Active,0
LN02256,CUST04583,BR000,Education,2025-08-12,476006.13,6.76,36,623,Closed,0
LN05658,CUST06004,BR020,Vehicle,2024-10-02,186595.22,9.99,24,327,Approved,0
LN04896,CUST08681,BR002,Education,2025-12-18,64659.45,15.27,60,432,Closed,0
LN02719,CUST07804,BR021,Home,2026-05-03,80150.71,11.3,12,403,Defaulted,1
LN02029,CUST06257,BR016,Home,2025-08-26,10694.93,14.29,60,753,Active,0
LN00181,CUST00854,BR005,Vehicle,2024-10-27,497458.38,17.49,24,479,Active,0
LN03399,CUST09061,BR026,Education,2026-01-26,51024.83,12.29,60,535,Approved,0
LN03183,CUST03167,BR033,Home,2026-05-25,152245.77,16.89,120,671,Defaulted,1
LN01517,CUST03155,BR034,Personal,2025-08-20,476992.83,17.65,24,635,Defaulted,1
LN01077,CUST00951,BR008,Home,2025-01-22,249238.15,10.32,120,475,Approved,0
LN04618,CUST05558,BR023,Education,2025-04-27,306137.12,9.32,120,366,Rejected,0
LN05608,CUST01577,BR024,Education,2025-08-14,309751.57,8.24,60,803,Rejected,0
LN01452,CUST05150,BR044,Education,2025-03-12,316444.84,13.73,120,518,Active,0
LN02024,CUST09715,BR015,Vehicle,2026-07-29,324973.72,16.0,12,893,Rejected,0
LN00957,CUST05567,BR020,Vehicle,2025-08-06,402940.99,9.84,12,307,Active,0
LN05953,CUST03188,BR020,Personal,2025-03-20,23585.41,9.05,36,820,Active,0
LN03453,CUST08792,BR000,Education,2025-09-26,31179.34,8.94,60,369,Rejected,0
LN00520,CUST04360,BR033,Home,2024-11-30,95835.68,9.66,24,395,Defaulted,1
LN00198,CUST02327,BR000,Vehicle,2025-04-03,331794.13,8.82,24,480,Rejected,0
LN03367,CUST05685,BR048,Vehicle,2026-04-06,470217.06,12.18,120,480,Defaulted,1
LN05836,CUST08082,BR013,Education,2025-07-26,200199.11,15.25,120,867,Defaulted,1
LN04899,CUST02462,BR024,Home,2025-04-17,419567.15,9.28,60,323,Rejected,0
LN00583,CUST05977,BR045,Home,2026-07-08,450129.52,12.86,24,573,Approved,0
LN01417,CUST08228,BR034,Personal,2026-07-11,219569.53,14.5,120,465,Defaulted,1
LN03237,CUST05355,BR043,Vehicle,2025-03-03,149434.81,9.34,36,546,Closed,0
LN04036,CUST02618,BR016,Personal,2025-06-27,194421.61,15.02,12,557,Approved,0
LN03015,CUST06538,BR038,Home,2026-07-10,352628.94,16.41,60,409,Active,0
LN04577,CUST07409,BR020,Education,2025-02-26,391472.0,6.78,120,603,Closed,0
LN03396,CUST08548,BR031,Personal,2026-07-22,347314.39,12.18,12,410,Active,0
LN03350,CUST03483,BR028,Home,2025-08-17,89794.82,16.92,60,626,Defaulted,1
LN03239,CUST09083,BR016,Vehicle,2024-10-17,70384.99,11.15,24,356,Active,0
LN02699,CUST05394,BR031,Vehicle,2024-12-20,317884.82,10.59,120,798,Rejected,0
LN04872,CUST01909,BR021,Education,2025-08-17,222003.45,14.53,120,693,Closed,0
LN00184,CUST07392,BR039,Education,2025-12-14,35355.29,14.48,24,705,Closed,0
LN03806,CUST01993,BR005,Vehicle,2024-12-21,149869.42,10.92,12,799,Approved,0
LN01477,CUST05084,BR017,Personal,2025-07-27,110362.41,17.09,36,737,Defaulted,1
LN00093,CUST05258,BR004,Vehicle,2026-01-14,47220.54,10.11,120,667,Closed,0
LN05780,CUST00918,BR046,Vehicle,2025-11-25,384074.73,15.84,60,861,Active,0
LN02729,CUST09885,BR028,Vehicle,2025-05-11,143130.36,9.25,24,301,Rejected,0
LN00219,CUST01734,BR032,Education,2026-01-06,444499.85,17.6,36,821,Closed,0
LN02134,CUST06140,BR039,Personal,2026-04-06,411969.06,12.26,120,347,Defaulted,1
LN01240,CUST07970,BR004,Home,2026-02-23,-206342.65,7.8,36,491,Active,0
LN04281,CUST06711,BR048,Personal,2026-05-11,105954.27,14.35,120,517,Approved,0
LN00823,CUST07641,BR017,Home,2025-11-14,258852.4,9.95,36,631,Defaulted,1
LN02162,CUST07961,BR048,Personal,2024-11-10,119039.59,12.94,24,668,Approved,0
LN05956,CUST00343,BR002,Education,2024-10-17,368207.52,12.22,36,344,Active,0
LN00080,CUST06331,BR035,Education,2024-10-13,179334.63,15.29,120,580,Closed,0
LN00931,CUST07577,BR000,Vehicle,2025-08-12,-310429.77,10.34,36,820,Approved,0
LN01950,CUST06652,BR030,Education,2024-12-05,268107.38,11.46,12,483,Closed,0
LN04096,CUST03748,BR029,Vehicle,2025-03-13,371726.23,12.25,36,787,Defaulted,1
LN03666,CUST06989,BR035,Personal,2026-07-08,498963.51,9.08,24,511,Defaulted,1
LN03973,CUST00717,BR016,Vehicle,2025-12-30,73468.04,16.2,36,737,Active,0
LN02886,CUST02658,BR044,Home,2024-11-15,318998.15,9.01,60,410,Active,0
LN02837,CUST04033,BR027,Personal,2025-12-21,484816.35,12.28,120,579,Active,0
LN05833,CUST07607,BR007,Vehicle,2026-05-08,473849.56,14.37,12,825,Defaulted,1
LN00123,CUST07721,BR013,Home,2025-05-17,12741.14,17.84,12,823,Approved,0
LN03056,CUST03935,BR016,Vehicle,2025-12-23,437535.05,6.48,36,488,Approved,0
LN05788,CUST99999,BR028,Education,2024-12-10,181057.52,10.1,120,515,Defaulted,1
LN05333,CUST01231,BR006,Vehicle,2024-11-18,89747.06,8.58,24,457,Rejected,0
LN01088,CUST05490,BR010,Vehicle,2025-09-04,92130.99,14.4,120,724,Defaulted,1
LN02087,CUST08734,BR044,Education,2026-06-28,212366.11,9.94,120,427,Approved,0
LN00543,CUST07330,BR011,Education,2026-01-13,431818.96,17.8,120,863,Rejected,0
LN05328,CUST01813,BR026,Home,2026-08-09,50749.25,12.43,60,326,Closed,0
LN02471,CUST03959,BR005,Vehicle,2026-06-25,350357.73,13.58,24,877,Active,0
LN00771,CUST05585,BR001,Personal,2026-01-12,415465.67,7.38,12,599,Rejected,0
LN04000,CUST08181,BR016,Education,2024-11-30,368227.18,12.85,36,692,Defaulted,1
LN05866,CUST04703,BR011,Home,2025-01-19,466487.67,13.7,36,816,Defaulted,1
LN04816,CUST05877,BR000,Vehicle,2025-12-13,202475.78,16.54,60,315,Closed,0
LN00192,CUST04931,BR000,Personal,2026-03-21,262618.03,7.48,24,424,Closed,0
LN02251,CUST08714,BR041,Personal,2024-11-15,207053.73,9.13,36,401,Defaulted,1
LN04739,CUST04552,BR037,Vehicle,2025-02-24,430201.03,17.05,24,863,Closed,0
LN02108,CUST05448,BR017,Home,2025-11-14,165884.94,11.61,24,301,Defaulted,1
LN00475,CUST09817,BR042,Vehicle,2026-09-04,373938.12,9.3,24,548,Approved,0
LN05126,CUST00375,BR046,Vehicle,2024-10-31,99656.96,9.95,24,568,Approved,0
LN04360,CUST03258,BR000,Home,2026-02-16,325432.82,13.25,12,860,Rejected,0
LN02190,CUST08906,BR015,Education,2025-12-17,95461.17,9.51,120,773,Approved,0
LN04213,CUST03020,BR049,Vehicle,2024-12-24,451776.96,14.32,12,810,Active,0
LN03129,CUST01497,BR007,Education,2026-06-28,268133.43,9.51,36,709,Rejected,0
LN04050,CUST03645,BR014,Home,2025-05-23,411479.61,12.65,24,527,Rejected,0
LN03628,CUST99999,BR017,Vehicle,2025-08-03,263337.21,6.07,12,361,Active,0
LN04547,CUST04765,BR030,Home,2026-06-23,34677.87,9.69,60,615,Approved,0
LN01972,CUST00707,BR020,Home,2025-08-29,211340.95,11.68,24,442,Rejected,0
LN05936,CUST00283,BR009,Personal,2026-03-13,480492.33,10.48,12,687,Approved,0
LN03992,CUST06328,BR025,Personal,2026-06-01,161343.95,9.79,12,578,Approved,0
LN00806,CUST06506,BR006,Education,2026-02-24,326499.1,7.6,120,554,Closed,0
LN00697,CUST03419,BR023,Vehicle,2025-10-31,221534.46,8.85,36,483,Rejected,0
LN05200,CUST05275,BR016,Home,2025-07-25,69137.35,14.98,36,466,Active,0
LN00359,CUST06002,BR033,Vehicle,2024-12-25,270757.17,14.69,120,378,Defaulted,1
LN00212,CUST02811,BR003,Education,2025-10-01,59031.69,8.81,12,763,Closed,0
LN03592,CUST02292,BR005,Vehicle,2025-08-17,274318.99,7.33,24,424,Rejected,0
LN04204,CUST01141,BR049,Home,2025-11-16,284764.17,13.93,36,415,Defaulted,1
LN04267,CUST02775,BR047,Personal,2025-07-14,28302.3,17.42,36,590,Defaulted,1
LN02589,CUST04364,BR033,Education,2025-05-13,145808.7,8.89,120,644,Rejected,0
LN00176,CUST07280,BR044,Education,2025-01-10,203587.4,15.27,120,473,Approved,0
LN00351,CUST02950,BR022,Home,2026-05-22,87485.0,12.47,24,842,Approved,0
LN01900,CUST06441,BR029,Vehicle,2025-03-16,430133.27,10.34,36,370,Active,0
LN02811,CUST04492,BR013,Vehicle,2026-01-16,460520.5,12.18,24,399,Rejected,0
LN00760,CUST09911,BR015,Personal,2025-09-10,249884.84,12.41,24,300,Active,0
LN01447,CUST04795,BR022,Education,2024-12-11,207829.17,8.0,36,521,Closed,0
LN05279,CUST09627,BR002,Vehicle,2025-03-19,230053.1,17.11,120,376,Closed,0
LN02314,CUST06019,BR042,Personal,2026-01-06,384056.82,15.75,36,671,Defaulted,1
LN00320,CUST03394,BR000,Personal,2026-03-23,431168.58,12.91,36,342,Approved,0
LN05958,CUST04823,BR010,Vehicle,2025-06-14,190759.99,17.92,36,827,Closed,0
LN00854,CUST03735,BR039,Home,2025-09-11,193424.72,9.14,60,887,Approved,0
LN02316,CUST08033,BR020,Education,2026-07-11,432199.98,8.01,36,331,Defaulted,1
LN01607,CUST01709,BR009,Personal,2025-04-19,32851.59,10.34,36,489,Active,0
LN02947,CUST04340,BR011,Vehicle,2024-11-04,100084.41,14.55,36,615,Active,0
LN04363,CUST06263,BR039,Vehicle,2026-04-15,490200.2,16.98,24,800,Closed,0
LN03306,CUST02566,BR016,Education,2025-09-19,222025.41,9.41,24,779,Closed,0
LN00142,CUST09914,BR004,Home,2025-02-20,320684.75,9.74,120,430,Closed,0
LN01273,CUST08680,BR011,Education,2026-04-05,251961.46,13.74,120,336,Closed,0
LN02990,CUST06626,BR008,Education,2025-04-09,351924.3,13.58,60,774,Approved,0
LN04626,CUST04500,BR019,Personal,2024-11-14,32500.83,6.34,120,346,Active,0
LN00378,CUST00004,BR043,Vehicle,2024-09-19,49215.96,10.83,12,507,Defaulted,1
LN05992,CUST05523,BR045,Vehicle,2025-04-17,191044.57,16.98,60,370,Closed,0
LN01961,CUST05699,BR003,Vehicle,2025-10-04,154734.73,7.04,12,345,Active,0
LN00061,CUST09692,BR005,Home,2026-03-28,474325.23,13.09,24,403,Approved,0
LN01702,CUST04599,BR007,Home,2026-02-22,34782.03,17.34,60,489,Defaulted,1
LN02829,CUST03741,BR037,Education,2025-03-10,241875.36,13.81,24,345,Active,0
LN01847,CUST08927,BR022,Vehicle,2026-02-10,86171.62,7.18,60,351,Active,0
LN01095,CUST06016,BR004,Home,2026-07-01,358822.22,9.02,24,668,Defaulted,1
LN05909,CUST02728,BR044,Home,2026-06-11,239407.1,8.78,24,812,Closed,0
LN04118,CUST02735,BR007,Vehicle,2025-08-13,359204.0,9.51,60,588,Defaulted,1
LN00628,CUST07575,BR011,Personal,2026-03-06,391490.98,6.81,36,672,Approved,0
LN03241,CUST04072,BR016,Vehicle,2025-09-16,368664.24,8.1,12,385,Defaulted,1
LN01611,CUST08619,BR008,Education,2025-08-11,340908.53,14.72,12,517,Defaulted,1
LN05635,CUST06322,BR024,Home,2024-10-03,406841.98,7.63,60,544,Defaulted,1
LN00773,CUST03900,BR049,Personal,2025-05-26,304060.73,10.51,60,505,Approved,0
LN00383,CUST09183,BR007,Personal,2025-03-10,220088.19,10.1,12,803,Rejected,0
LN04444,CUST09259,BR022,Education,2025-03-07,109611.88,16.25,36,356,Defaulted,1
LN01733,CUST03192,BR007,Education,2026-01-08,27420.42,14.84,12,604,Approved,0
LN00350,CUST05625,BR047,Personal,2025-05-29,315070.96,12.18,12,550,Closed,0
LN02705,CUST07155,BR015,Home,2026-01-20,155457.5,13.15,24,638,Active,0
LN05601,CUST05109,BR044,Home,2025-03-26,486108.8,8.69,12,849,Rejected,0
LN03945,CUST02687,BR002,Home,2025-10-19,85536.46,11.69,60,512,Approved,0
LN05349,CUST05649,BR016,Vehicle,2025-07-11,351389.66,6.72,36,607,Approved,0
LN01092,CUST05797,BR005,Personal,2025-12-12,65221.95,14.56,60,486,Defaulted,1
LN01402,CUST01218,BR034,Vehicle,2025-04-19,11720.32,14.13,24,714,Rejected,0
LN03524,CUST05445,BR032,Vehicle,2025-01-10,383223.86,15.29,36,390,Defaulted,1
LN05462,CUST01985,BR006,Education,2026-03-06,392365.74,7.04,24,349,Rejected,0
LN03315,CUST07395,BR022,Home,2025-04-20,189765.51,6.9,60,861,Active,0
LN04483,CUST09062,BR015,Vehicle,2024-12-05,241283.67,6.76,36,560,Closed,0
LN03716,CUST08345,BR020,Vehicle,2024-10-04,47535.77,12.39,60,327,Approved,0
LN05539,CUST99999,BR041,Personal,2025-12-28,298656.39,15.61,120,396,Defaulted,1
LN05959,CUST04920,BR037,Vehicle,2026-03-09,61752.35,15.03,36,540,Rejected,0
LN02225,CUST07504,BR038,Education,2024-09-22,270260.87,6.12,60,490,Approved,0
LN03567,CUST05310,BR006,Education,2026-07-18,489785.09,9.73,120,837,Rejected,0
LN04077,CUST04290,BR042,Personal,2024-10-03,156355.15,6.65,24,452,Active,0
LN04554,CUST02341,BR019,Education,2025-09-19,230851.81,6.57,36,741,Rejected,0
LN01966,CUST05101,BR011,Home,2026-05-09,126194.49,15.04,60,374,Rejected,0
LN00864,CUST08659,BR049,Personal,2025-10-17,41426.27,9.67,12,329,Active,0
LN02051,CUST05548,BR018,Personal,2026-04-09,486407.3,8.44,24,562,Defaulted,1
LN00263,CUST04433,BR048,Home,2026-02-02,129481.16,9.82,36,830,Rejected,0
LN02480,CUST01938,BR037,Education,2025-10-21,158704.56,9.46,24,479,Approved,0
LN02552,CUST07239,BR014,Personal,2024-11-26,439385.35,7.57,36,731,Defaulted,1
LN03018,CUST07684,BR029,Personal,2024-10-13,386521.17,10.21,12,596,Approved,0
LN02694,CUST04088,BR001,Vehicle,2026-04-30,33932.4,14.39,12,481,Rejected,0
LN05381,CUST01784,BR049,Vehicle,2024-12-23,448005.98,14.82,120,895,Closed,0
LN04859,CUST04926,BR024,Personal,2026-01-25,29266.55,15.55,24,848,Active,0
LN02445,CUST00905,BR042,Personal,2026-03-07,401365.24,10.99,120,388,Rejected,0
LN04031,CUST03792,BR018,Education,2026-04-20,367260.61,15.1,24,736,Closed,0
LN05617,CUST02181,BR030,Personal,2025-06-07,48684.01,13.94,36,359,Approved,0
LN00023,CUST02558,BR008,Vehicle,2025-12-19,182691.2,6.94,12,516,Rejected,0
LN03298,CUST02222,BR047,Personal,2026-07-13,454571.89,14.36,36,432,Closed,0
LN02492,CUST02336,BR048,Education,2025-01-26,168498.99,13.06,24,357,Approved,0
LN02584,CUST05248,BR017,Home,2025-07-04,433692.1,14.05,36,700,Rejected,0
LN03556,CUST04538,BR036,Education,2026-04-19,48780.89,9.69,60,877,Closed,0
LN05355,CUST02226,BR021,Home,2025-01-20,58754.71,14.51,36,680,Closed,0
LN03159,CUST09779,BR038,Vehicle,2025-12-26,440985.99,8.03,120,497,Rejected,0
LN04848,CUST04290,BR001,Personal,2026-04-15,288045.23,15.14,24,507,Closed,0
LN04296,CUST03373,BR010,Home,2025-09-01,391539.55,11.3,12,511,Active,0
LN00201,CUST07777,BR006,Home,2025-05-30,410778.17,7.38,36,767,Approved,0
LN03599,CUST00174,BR005,Home,2024-11-17,496435.06,16.21,24,361,Rejected,0
LN01281,CUST03157,BR000,Education,2024-11-10,433294.71,6.17,120,771,Closed,0
LN05814,CUST07995,BR007,Education,2024-10-30,307026.88,9.91,24,541,Rejected,0
LN01038,CUST08766,BR007,Personal,2026-01-08,305612.84,17.32,24,670,Rejected,0
LN01869,CUST09206,BR013,Home,2025-02-23,140112.45,15.78,36,479,Active,0
LN03301,CUST04063,BR000,Personal,2026-01-20,260639.1,17.06,120,483,Approved,0
LN03586,CUST02524,BR044,Home,2025-10-29,53374.34,6.34,60,824,Active,0
LN01500,CUST02428,BR039,Personal,2025-05-29,280395.83,17.76,60,688,Rejected,0
LN01150,CUST99999,BR020,Vehicle,2025-02-27,194312.18,12.86,60,699,Defaulted,1
LN04659,CUST07982,BR019,Education,2025-01-16,405974.07,16.66,60,606,Defaulted,1
LN05687,CUST04657,BR022,Personal,2025-11-08,296178.94,6.67,36,397,Rejected,0
LN00882,CUST09765,BR045,Education,2025-03-06,491416.5,15.24,60,723,Defaulted,1
LN00699,CUST09766,BR035,Home,2026-03-20,78758.52,15.36,12,446,Active,0
LN03171,CUST05585,BR027,Personal,2024-12-29,113237.08,14.65,36,887,Closed,0
LN03531,CUST08575,BR031,Education,2026-03-08,256925.21,8.69,60,852,Defaulted,1
LN05846,CUST06362,BR007,Education,2024-11-29,189886.73,9.03,120,630,Rejected,0
LN03217,CUST05904,BR028,Education,2026-02-13,119844.42,6.46,60,468,Approved,0
LN05849,CUST00060,BR032,Education,2024-11-25,242758.21,16.53,120,501,Closed,0
LN04078,CUST02725,BR024,Personal,2025-01-25,68430.01,17.79,12,859,Closed,0
LN00140,CUST01059,BR029,Vehicle,2026-03-19,131858.99,13.14,12,560,Defaulted,1
LN04567,CUST07531,BR003,Vehicle,2026-03-13,284107.04,8.97,120,415,Defaulted,1
LN03388,CUST04958,BR021,Education,2024-09-12,94001.78,10.79,60,482,Defaulted,1
LN00032,CUST04658,BR013,Vehicle,2025-02-26,308256.89,14.51,60,493,Defaulted,1
LN04367,CUST05570,BR003,Vehicle,2024-11-29,308171.05,13.96,36,798,Rejected,0
LN04999,CUST09900,BR026,Personal,2025-08-13,217327.92,8.89,24,628,Defaulted,1
LN01680,CUST05631,BR007,Education,2025-04-30,419327.55,9.11,12,892,Approved,0
LN00820,CUST01976,BR020,Personal,2025-10-15,123664.54,12.18,24,398,Active,0
LN04566,CUST07279,BR024,Education,2025-07-27,326385.81,14.31,24,615,Rejected,0
LN01917,CUST00009,BR016,Vehicle,2024-12-31,239817.07,17.11,12,532,Defaulted,1
LN01025,CUST01854,BR028,Vehicle,2026-08-30,349763.55,7.7,36,605,Closed,0
LN03389,CUST09797,BR012,Personal,2025-11-09,492346.84,15.91,12,791,Approved,0
LN05288,CUST02774,BR038,Home,2025-01-21,335643.92,10.05,12,447,Approved,0
LN04687,CUST07331,BR042,Home,2026-03-14,318055.32,11.19,120,735,Defaulted,1
LN02430,CUST07736,BR004,Home,2025-07-09,298458.94,11.11,60,609,Rejected,0
LN02322,CUST09114,BR013,Education,2025-09-07,459640.26,12.44,120,314,Rejected,0
LN03065,CUST02767,BR026,Education,2025-07-14,477573.37,15.96,60,512,Approved,0
LN00006,CUST00466,BR048,Personal,2025-02-28,215000.77,16.49,12,344,Rejected,0
LN04996,CUST06135,BR006,Vehicle,2024-10-29,475716.69,9.19,36,660,Rejected,0
LN03903,CUST08837,BR025,Education,2025-12-05,400807.12,13.23,120,710,Defaulted,1
LN03489,CUST07470,BR048,Education,2025-10-13,452637.1,13.71,120,307,Active,0
LN05935,CUST00666,BR031,Personal,2025-05-07,348454.22,10.83,36,398,Closed,0
LN02258,CUST04941,BR045,Vehicle,2025-07-16,238433.21,15.18,60,356,Rejected,0
LN02170,CUST03493,BR025,Home,2025-07-26,383463.84,6.72,36,623,Rejected,0
LN01747,CUST00956,BR012,Home,2024-11-17,427837.68,6.47,60,414,Rejected,0
LN05068,CUST08320,BR000,Personal,2025-01-08,165103.49,17.97,24,763,Active,0
LN04921,CUST03398,BR036,Personal,2025-03-12,329223.28,15.89,12,440,Approved,0
LN04097,CUST06718,BR031,Education,2025-11-22,206855.15,12.54,12,777,Rejected,0
LN02413,CUST08738,BR003,Home,2026-07-01,151526.42,12.96,60,572,Defaulted,1
LN03533,CUST08533,BR010,Vehicle,2025-05-07,131259.19,12.75,12,492,Active,0
LN01788,CUST09991,BR000,Education,2026-05-25,115346.19,6.64,24,646,Active,0
LN00940,CUST05984,BR022,Education,2026-03-24,452075.12,12.18,60,828,Defaulted,1
LN00311,CUST00699,BR031,Home,2024-11-02,200144.14,16.09,12,582,Active,0
LN00234,CUST00262,BR016,Education,2026-08-22,-184830.17,14.41,12,684,Active,0
LN01801,CUST04440,BR008,Home,2026-04-12,436182.03,12.18,60,313,Rejected,0
LN04196,CUST04529,BR013,Personal,2024-09-17,104222.94,17.33,120,571,Closed,0
LN01634,CUST00021,BR029,Home,2025-10-25,179959.94,6.46,36,531,Rejected,0
LN01198,CUST05941,BR029,Personal,2025-03-03,280005.36,9.34,36,855,Rejected,0
LN00318,CUST01184,BR000,Home,2025-10-31,73179.28,10.46,60,466,Rejected,0
LN03277,CUST07011,BR023,Education,2024-10-26,77236.44,15.97,24,391,Closed,0
LN02451,CUST05675,BR025,Personal,2024-11-19,81584.44,15.59,36,650,Approved,0
LN02437,CUST09557,BR048,Home,2025-11-16,387539.79,11.26,36,590,Defaulted,1
LN02151,CUST02385,BR017,Personal,2025-11-22,440868.48,14.52,36,779,Approved,0
LN04292,CUST02430,BR000,Vehicle,2026-04-27,210014.61,11.27,24,679,Active,0
LN04888,CUST03748,BR010,Personal,2024-12-25,225753.36,10.38,120,753,Closed,0
LN02638,CUST01089,BR048,Education,2025-08-29,415878.25,16.39,36,613,Closed,0
LN03406,CUST01296,BR009,Home,2024-10-23,189488.54,14.28,36,639,Approved,0
